index,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,l_fcs,theta_floor,fcs_fuselage_location,has_strut,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span,x_centroid_fuse,Vol_fuse,length
"(3, 14, 8, 10, 1, 4, 1, 2, 1, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,0.0,-8.333333333333334,0.0,false,5.213623941599035,813068.2811823445,26.34119047399149,1.110986731534908,8,0.9538430934313421,8.435935052520227,25.14600000000001,5.213039276190503,36.58273176274037,18.669000000000004,265.4692028004015,46.77583017846105
"(3, 14, 8, 10, 1, 4, 1, 3, 1, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,0.0,-6.666666666666667,0.0,false,5.213623941599035,813068.2811823445,26.34119047399149,1.110986731534908,8,0.9538430934313421,8.435935052520227,25.14600000000001,5.213039276190503,36.58273176274037,18.669000000000004,254.27578857162948,46.77583017846105
"(3, 14, 8, 10, 1, 4, 1, 4, 1, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,0.0,-5.0,0.0,false,5.213623941599035,813068.2811823445,26.34119047399149,1.110986731534908,8,0.9538430934313421,8.435935052520227,25.14600000000001,5.213039276190503,36.58273176274037,18.669000000000004,243.00599984863322,46.77583017846105
"(3, 14, 8, 10, 1, 4, 1, 5, 1, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,0.0,-3.3333333333333335,0.0,false,5.213623941599035,813068.2811823445,26.34119047399149,1.110986731534908,8,0.9538430934313421,8.435935052520227,25.14600000000001,5.213039276190503,36.58273176274037,18.669000000000004,231.67870297713193,46.77583017846105
"(3, 14, 8, 10, 1, 4, 1, 6, 1, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,0.0,-1.6666666666666667,0.0,false,5.080580469970515,795922.1057181517,25.50388199434054,1.0817777477686412,8,0.9183450740584281,8.351724749192394,22.86000000000001,5.157008296155251,36.18953190284387,17.526000000000003,198.99234996716245,44.31247812993055
"(3, 14, 8, 10, 1, 4, 1, 7, 1, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,0.0,0.0,0.0,false,5.080580469970515,795922.1057181517,25.50388199434054,1.0817777477686412,8,0.9183450740584281,8.351724749192394,22.86000000000001,5.157008296155251,36.18953190284387,17.526000000000003,188.70912391680255,44.31247812993055
"(3, 14, 8, 10, 1, 4, 1, 8, 1, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,0.0,1.6666666666666667,0.0,false,5.080580469970515,795922.1057181517,25.50388199434054,1.0817777477686412,8,0.9183450740584281,8.351724749192394,22.86000000000001,5.157008296155251,36.18953190284387,17.526000000000003,178.42589786644265,44.31247812993055
"(3, 14, 8, 10, 1, 4, 1, 9, 1, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,0.0,3.3333333333333335,0.0,false,5.080580469970515,795922.1057181517,25.50388199434054,1.0817777477686412,8,0.9183450740584281,8.351724749192394,22.86000000000001,5.157008296155251,36.18953190284387,17.526000000000003,168.16006449942148,44.31247812993055
"(3, 14, 8, 10, 1, 4, 1, 10, 1, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,0.0,5.0,0.0,false,5.080580469970515,795922.1057181517,25.50388199434054,1.0817777477686412,8,0.9183450740584281,8.351724749192394,22.86000000000001,5.157008296155251,36.18953190284387,17.526000000000003,157.92895764774295,44.31247812993055
"(3, 14, 8, 10, 1, 4, 1, 11, 1, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,0.0,6.666666666666667,0.0,false,5.080580469970515,795922.1057181517,25.50388199434054,1.0817777477686412,8,0.9183450740584281,8.351724749192394,22.86000000000001,5.157008296155251,36.18953190284387,17.526000000000003,147.74979363987535,44.31247812993055
"(3, 14, 8, 10, 1, 4, 1, 12, 1, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,0.0,8.333333333333334,0.0,false,5.080580469970515,795922.1057181517,25.50388199434054,1.0817777477686412,8,0.9183450740584281,8.351724749192394,22.86000000000001,5.157008296155251,36.18953190284387,17.526000000000003,137.63961304614574,44.31247812993055
"(3, 14, 8, 10, 1, 4, 1, 13, 1, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,0.0,10.0,0.0,false,5.080580469970515,795922.1057181517,25.50388199434054,1.0817777477686412,8,0.9183450740584281,8.351724749192394,22.86000000000001,5.157008296155251,36.18953190284387,17.526000000000003,127.61522301884405,44.31247812993055
"(3, 14, 8, 10, 1, 4, 1, 14, 1, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,0.0,11.666666666666666,0.0,false,5.080580469970515,795922.1057181517,25.50388199434054,1.0817777477686412,8,0.9183450740584281,8.351724749192394,22.86000000000001,5.157008296155251,36.18953190284387,17.526000000000003,117.69314042213946,44.31247812993055
"(3, 14, 8, 10, 1, 4, 1, 15, 1, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,0.0,13.333333333333334,0.0,false,5.080580469970515,795922.1057181517,25.50388199434054,1.0817777477686412,8,0.9183450740584281,8.351724749192394,22.86000000000001,5.157008296155251,36.18953190284387,17.526000000000003,107.88953594424079,44.31247812993055
"(3, 14, 8, 10, 1, 4, 1, 16, 1, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,0.0,15.0,0.0,false,5.080580469970515,795922.1057181517,25.50388199434054,1.0817777477686412,8,0.9183450740584281,8.351724749192394,22.86000000000001,5.157008296155251,36.18953190284387,17.526000000000003,98.22017938090633,44.31247812993055
"(3, 14, 8, 10, 1, 4, 1, 17, 1, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,0.0,16.666666666666668,0.0,false,5.080580469970515,795922.1057181517,25.50388199434054,1.0817777477686412,8,0.9183450740584281,8.351724749192394,22.86000000000001,5.157008296155251,36.18953190284387,17.526000000000003,88.70038627544643,44.31247812993055
"(3, 14, 8, 10, 1, 4, 1, 18, 1, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,0.0,18.333333333333332,0.0,false,5.080580469970515,795922.1057181517,25.50388199434054,1.0817777477686412,8,0.9183450740584281,8.351724749192394,22.86000000000001,5.157008296155251,36.18953190284387,17.526000000000003,79.34496609577351,44.31247812993055
"(3, 14, 8, 10, 1, 4, 1, 19, 1, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,0.0,20.0,0.0,false,5.080580469970515,795922.1057181517,25.50388199434054,1.0817777477686412,8,0.9183450740584281,8.351724749192394,22.86000000000001,5.157008296155251,36.18953190284387,17.526000000000003,70.16817212384976,44.31247812993055
"(3, 14, 8, 10, 1, 4, 2, 7, 2, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,0.25,0.0,1.0,false,5.094924420059892,797765.8745736622,25.593537995078727,1.084926507944769,8,0.9221505127690481,8.360827019386848,23.11000000000001,5.163064670486969,36.23203277534716,29.08100000000001,6.5083760648523015,44.58159186541268
"(3, 14, 8, 10, 1, 4, 3, 7, 2, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,0.4583333333333333,0.0,1.0,false,5.106895669025764,799306.7920310064,25.66853982268716,1.0875546301420633,8,0.9253305148968598,8.368425560043175,23.318333333333342,5.1681205088225015,36.26751234261405,29.185166666666674,11.932022785562552,44.805879464146436
"(3, 14, 8, 10, 1, 4, 4, 7, 2, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,0.6666666666666666,0.0,1.0,false,5.118882505507713,800851.70636202,25.743801624481144,1.090186267297713,8,0.9285183506134375,8.376035903215563,23.526666666666678,5.1731842001940125,36.30304701890535,29.289333333333346,17.355669506272804,45.03018961353863
"(3, 14, 8, 10, 1, 4, 5, 7, 2, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,0.875,0.0,1.0,false,5.130885668765551,802400.6619820158,25.819327466768588,1.0928217889874514,8,0.9317142063934738,8.383658329882815,23.73500000000001,5.1782559315562695,36.33863811618435,29.39350000000001,22.779316226983056,45.254523840988085
"(3, 14, 8, 10, 1, 4, 6, 7, 2, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,1.0833333333333333,0.0,1.0,false,5.142906813435831,803954.1140320901,25.89513878204373,1.095463059986136,8,0.9349185707687955,8.39129494685855,23.943333333333342,5.1833371047191115,36.37429547171307,29.497666666666674,28.202962947693305,45.47889378029778
"(3, 14, 8, 10, 1, 4, 7, 7, 2, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,1.2916666666666667,0.0,1.0,false,5.15494346142399,805511.5507524563,25.971211809603616,1.0981079036192591,8,0.938130765351515,8.398943252304525,24.151666666666678,5.188426055035308,36.410007403756545,29.601833333333346,33.62660966840356,45.70328626705899
"(3, 14, 8, 10, 1, 4, 8, 7, 2, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,1.5,0.0,1.0,false,5.167147530986124,807083.1622377213,26.048032567571347,1.1007870910857873,8,0.9413913387955299,8.40665219038623,24.36000000000001,5.193555348467104,36.446002445383186,29.70600000000001,39.05025638911381,45.92788834948774
"(3, 14, 8, 10, 1, 4, 9, 7, 2, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,1.7083333333333333,0.0,1.0,false,5.179454331008031,808664.6299119262,26.125397123497244,1.1034875633800534,8,0.9446831664117096,8.414400842634418,24.568333333333342,5.1987110664999445,36.48218292280663,29.810166666666674,44.473903109824064,46.15262033708674
"(3, 14, 8, 10, 1, 4, 10, 7, 2, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,1.9166666666666667,0.0,1.0,false,5.1917694298802575,810249.6195932693,26.20300431372079,1.1061901246453676,8,0.9479810750733564,8.422158707916273,24.776666666666678,5.2038729146057685,36.5184064182861,29.914333333333346,49.89754983053432,46.377365858513265
"(3, 14, 8, 10, 1, 4, 11, 7, 2, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,2.125,0.0,1.0,false,5.2040934822884894,811838.1763400724,26.280856694880164,1.1088949011306897,8,0.9512852461297444,8.429925970414393,24.98500000000001,5.209041015334091,36.55467379181819,30.01850000000001,55.32119655124457,46.602125646146725
"(3, 14, 8, 10, 1, 4, 12, 7, 2, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,2.3333333333333335,0.0,1.0,false,5.216426937396242,813430.3365000542,26.358956502499655,1.1116019840168463,8,0.9545958193444544,8.437702781492163,25.193333333333342,5.21421546939751,36.59098575015796,30.122666666666674,60.74484327195482,46.82690028296312
"(3, 14, 8, 10, 1, 4, 13, 7, 2, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,2.5416666666666665,0.0,1.0,false,5.228769914996468,815026.1073694415,26.437304518927522,1.1143113876364654,8,0.9579128285947921,8.44548914543827,25.401666666666678,5.2193962796495885,36.62734231333045,30.226833333333346,66.16848999266507,47.051689839434076
"(3, 14, 8, 10, 1, 4, 14, 7, 2, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,2.75,0.0,1.0,false,5.241122035007892,816625.4589436606,26.51589976134077,1.1170230190339678,8,0.9612361648672756,8.453284890579342,25.61000000000001,5.224583331864076,36.663742679747905,30.33100000000001,71.59213671337531,47.27649374752075
"(3, 14, 8, 10, 1, 4, 15, 7, 2, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,2.9583333333333335,0.0,1.0,false,5.253481280643163,818228.2518689992,26.594736093475632,1.1197364445179456,8,0.964565281643876,8.461089337532112,25.818333333333342,5.229776173999966,36.70018367719275,30.435166666666674,77.01578343408558,47.50130953074628
"(3, 14, 8, 10, 1, 4, 16, 7, 2, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,3.1666666666666665,0.0,1.0,false,5.265850779425304,819834.6967393825,26.67382387851986,1.1224523079553774,8,0.9679010198264837,8.468903439258565,26.026666666666678,5.234975440129239,36.73666975529291,30.539333333333342,82.43943015479582,47.72614078925969
"(3, 14, 8, 10, 1, 4, 17, 7, 2, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,3.375,0.0,1.0,false,5.2782358344175115,821445.1746857899,26.753181982510426,1.125171702019233,8,0.9712448685598689,8.4767289940763,26.23500000000001,5.240182326797849,36.7732093108621,30.64350000000001,87.86307687550607,47.95099430293347
"(3, 14, 8, 10, 1, 4, 18, 7, 2, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,3.5833333333333335,0.0,1.0,false,5.290636853320258,823059.6868254343,26.832810970277233,1.12789465881292,8,0.9745968805745798,8.484565972861205,26.443333333333342,5.245396814627494,36.80980220791224,30.747666666666678,93.28672359621632,48.1758702636174
"(3, 14, 8, 10, 1, 4, 19, 7, 2, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,3.7916666666666665,0.0,1.0,false,5.303054466120473,824678.2937471492,26.912714287073705,1.1306213226208808,8,0.9779572749149951,8.492414630623836,26.651666666666678,5.250619073294459,36.8464496371541,30.851833333333342,98.71037031692657,48.4007695482669
"(3, 14, 8, 10, 1, 4, 20, 7, 2, 1)",fuselage,2.8786666666666663,10.1,1.0,2,0.3,4.0,0.0,1.0,false,5.315489116090938,826301.0195538894,26.992893613279477,1.1333517630370615,8,0.9813261631427578,8.500275046401333,26.86000000000001,5.255849155387657,36.883151967632685,30.95600000000001,104.13401703763682,48.625692575460725
"(3, 15, 8, 10, 1, 4, 1, 1, 1, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,0.0,-10.0,0.0,false,5.319204124381908,825597.1543850738,26.95157348630139,1.1325861974385796,9,0.9823237194215759,8.496791072619443,25.14600000000001,5.253531024972469,36.86688438577172,18.669000000000004,294.1044073332638,46.5655866653567
"(3, 15, 8, 10, 1, 4, 1, 7, 2, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,0.0,0.0,1.0,false,5.052532686491695,791260.242500293,25.26888946665126,1.0741316046424583,9,0.9109109144276487,8.328405714934664,20.57400000000001,5.141492518497383,36.08064925261322,26.67000000000001,0.0,41.657131112764795
"(3, 15, 8, 10, 1, 4, 1, 2, 1, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,0.0,-8.333333333333334,0.0,false,5.319204124381908,825597.1543850738,26.95157348630139,1.1325861974385796,9,0.9823237194215759,8.496791072619443,25.14600000000001,5.253531024972469,36.86688438577172,18.669000000000004,282.45526757566745,46.5655866653567
"(3, 15, 8, 10, 1, 4, 1, 3, 1, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,0.0,-6.666666666666667,0.0,false,5.319204124381908,825597.1543850738,26.95157348630139,1.1325861974385796,9,0.9823237194215759,8.496791072619443,25.14600000000001,5.253531024972469,36.86688438577172,18.669000000000004,270.7064323457801,46.5655866653567
"(3, 15, 8, 10, 1, 4, 1, 4, 1, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,0.0,-5.0,0.0,false,5.184248835946013,808140.0224520484,26.092081488167643,1.102999213792707,9,0.9459575046693408,8.41166591502237,22.86000000000001,5.196891328672471,36.469412832789274,17.526000000000003,233.8247780972873,44.10923715536292
"(3, 15, 8, 10, 1, 4, 1, 5, 1, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,0.0,-3.3333333333333335,0.0,false,5.184248835946013,808140.0224520484,26.092081488167643,1.102999213792707,9,0.9459575046693408,8.41166591502237,22.86000000000001,5.196891328672471,36.469412832789274,17.526000000000003,223.08600026212366,44.10923715536292
"(3, 15, 8, 10, 1, 4, 1, 6, 1, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,0.0,-1.6666666666666667,0.0,false,5.184248835946013,808140.0224520484,26.092081488167643,1.102999213792707,9,0.9459575046693408,8.41166591502237,22.86000000000001,5.196891328672471,36.469412832789274,17.526000000000003,212.31077277017695,44.10923715536292
"(3, 15, 8, 10, 1, 4, 1, 7, 1, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,0.0,0.0,0.0,false,5.184248835946013,808140.0224520484,26.092081488167643,1.102999213792707,9,0.9459575046693408,8.41166591502237,22.86000000000001,5.196891328672471,36.469412832789274,17.526000000000003,201.5172895640598,44.10923715536292
"(3, 15, 8, 10, 1, 4, 1, 8, 1, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,0.0,1.6666666666666667,0.0,false,5.184248835946013,808140.0224520484,26.092081488167643,1.102999213792707,9,0.9459575046693408,8.41166591502237,22.86000000000001,5.196891328672471,36.469412832789274,17.526000000000003,190.72380635794266,44.10923715536292
"(3, 15, 8, 10, 1, 4, 1, 9, 1, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,0.0,3.3333333333333335,0.0,false,5.184248835946013,808140.0224520484,26.092081488167643,1.102999213792707,9,0.9459575046693408,8.41166591502237,22.86000000000001,5.196891328672471,36.469412832789274,17.526000000000003,179.94857886599596,44.10923715536292
"(3, 15, 8, 10, 1, 4, 1, 10, 1, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,0.0,5.0,0.0,false,5.184248835946013,808140.0224520484,26.092081488167643,1.102999213792707,9,0.9459575046693408,8.41166591502237,22.86000000000001,5.196891328672471,36.469412832789274,17.526000000000003,169.20980103083232,44.10923715536292
"(3, 15, 8, 10, 1, 4, 1, 11, 1, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,0.0,6.666666666666667,0.0,false,5.052532686491695,791260.242500293,25.26888946665126,1.0741316046424583,9,0.9109109144276487,8.328405714934664,20.57400000000001,5.141492518497383,36.08064925261322,16.383000000000003,141.54066380443163,41.657131112764795
"(3, 15, 8, 10, 1, 4, 1, 12, 1, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,0.0,8.333333333333334,0.0,false,5.052532686491695,791260.242500293,25.26888946665126,1.0741316046424583,9,0.9109109144276487,8.328405714934664,20.57400000000001,5.141492518497383,36.08064925261322,16.383000000000003,132.06579668355474,41.657131112764795
"(3, 15, 8, 10, 1, 4, 1, 13, 1, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,0.0,10.0,0.0,false,5.052532686491695,791260.242500293,25.26888946665126,1.0741316046424583,9,0.9109109144276487,8.328405714934664,20.57400000000001,5.141492518497383,36.08064925261322,16.383000000000003,122.67132913710611,41.657131112764795
"(3, 15, 8, 10, 1, 4, 1, 14, 1, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,0.0,11.666666666666666,0.0,false,5.052532686491695,791260.242500293,25.26888946665126,1.0741316046424583,9,0.9109109144276487,8.328405714934664,20.57400000000001,5.141492518497383,36.08064925261322,16.383000000000003,113.37274012629784,41.657131112764795
"(3, 15, 8, 10, 1, 4, 1, 15, 1, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,0.0,13.333333333333334,0.0,false,5.052532686491695,791260.242500293,25.26888946665126,1.0741316046424583,9,0.9109109144276487,8.328405714934664,20.57400000000001,5.141492518497383,36.08064925261322,16.383000000000003,104.185184189727,41.657131112764795
"(3, 15, 8, 10, 1, 4, 1, 16, 1, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,0.0,15.0,0.0,false,5.052532686491695,791260.242500293,25.26888946665126,1.0741316046424583,9,0.9109109144276487,8.328405714934664,20.57400000000001,5.141492518497383,36.08064925261322,16.383000000000003,95.12344016521438,41.657131112764795
"(3, 15, 8, 10, 1, 4, 1, 17, 1, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,0.0,16.666666666666668,0.0,false,5.184248835946013,808140.0224520484,26.092081488167643,1.102999213792707,9,0.9459575046693408,8.41166591502237,22.86000000000001,5.196891328672471,36.469412832789274,17.526000000000003,96.54608452484224,44.10923715536292
"(3, 15, 8, 10, 1, 4, 1, 18, 1, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,0.0,18.333333333333332,0.0,false,5.184248835946013,808140.0224520484,26.092081488167643,1.102999213792707,9,0.9459575046693408,8.41166591502237,22.86000000000001,5.196891328672471,36.469412832789274,17.526000000000003,86.72644523062141,44.10923715536292
"(3, 15, 8, 10, 1, 4, 1, 19, 1, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,0.0,20.0,0.0,false,5.184248835946013,808140.0224520484,26.092081488167643,1.102999213792707,9,0.9459575046693408,8.41166591502237,22.86000000000001,5.196891328672471,36.469412832789274,17.526000000000003,77.09429563701313,44.10923715536292
"(3, 15, 8, 10, 1, 4, 2, 7, 2, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,0.25,0.0,1.0,false,5.066809204401565,793080.0928024856,25.357265185371055,1.077259261797185,9,0.9146880509946385,8.33742803861461,20.82400000000001,5.1474956988447405,36.12277683399818,26.79500000000001,6.831323887178333,41.925122765729306
"(3, 15, 8, 10, 1, 4, 3, 7, 2, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,0.4583333333333333,0.0,1.0,false,5.0787310381393285,794601.5898406327,25.431221643502894,1.0798713220526466,9,0.9178462195686666,8.344962613741501,21.03233333333334,5.1525089764583525,36.1579577295323,26.899166666666673,12.524093793160276,42.14848278450891
"(3, 15, 8, 10, 1, 4, 4, 7, 2, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,0.6666666666666666,0.0,1.0,false,5.090675483240674,796127.6042171875,25.505460931344103,1.0824885611070367,9,0.9210140499852918,8.352511700773837,21.240666666666677,5.157531909853408,36.193206384936204,27.003333333333345,18.21686369914222,42.37187335918436
"(3, 15, 8, 10, 1, 4, 5, 7, 2, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,0.875,0.0,1.0,false,5.102642568251565,797658.1351488291,25.579984293024367,1.0851110100456187,9,0.9241915672665968,8.360075325020867,21.44900000000001,5.162564515869915,36.22852291838537,27.10750000000001,23.909633605124164,42.595294929928485
"(3, 15, 8, 10, 1, 4, 6, 7, 2, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,1.0833333333333333,0.0,1.0,false,5.114631758106986,799193.139026299,25.65478955277763,1.0877384896410884,9,0.9273786384687286,8.367653167724248,21.65733333333334,5.167606582415745,36.263905841514,27.211666666666673,29.602403511106107,42.81874628758454
"(3, 15, 8, 10, 1, 4, 7, 7, 2, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,1.2916666666666667,0.0,1.0,false,5.126642666526303,800732.5867283819,25.729876035454584,1.090370924013488,9,0.9305751680350058,8.375245058094533,21.865666666666677,5.172657995852783,36.29935435686164,27.315833333333345,35.29517341708805,43.04222701149065
"(3, 15, 8, 10, 1, 4, 8, 7, 2, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,1.5,0.0,1.0,false,5.138674774746683,802276.4459912139,25.80524283776819,1.0930082044560012,9,0.9337810468176269,8.38285080549038,22.07400000000001,5.177718629334067,36.334867574274156,27.42000000000001,40.98794332307,43.26573648504546
"(3, 15, 8, 10, 1, 4, 9, 7, 2, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,1.7083333333333333,0.0,1.0,false,5.1507274325678045,803824.6688835205,25.88088824802685,1.095650183893235,9,0.9369961104488876,8.390470138779932,22.28233333333334,5.182788302456687,36.37044422776623,27.524166666666673,46.680713229051946,43.48927386184495
"(3, 15, 8, 10, 1, 4, 10, 7, 2, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,1.9166666666666667,0.0,1.0,false,5.162800002117997,805377.2185012375,25.956811062977515,1.0982967332125884,9,0.9402202205931622,8.39810284005217,22.490666666666677,5.187866870229264,36.40608329985449,27.628333333333345,52.37348313503389,43.71283839490168
"(3, 15, 8, 10, 1, 4, 11, 7, 2, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,2.125,0.0,1.0,false,5.174891666850659,806934.0207457433,26.033008315826628,1.100947648732859,9,0.9434531308797358,8.405748514961607,22.69900000000001,5.192954070266284,36.44178294923708,27.73250000000001,58.066253041015834,43.93642891378017
"(3, 15, 8, 10, 1, 4, 12, 7, 2, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,2.3333333333333335,0.0,1.0,false,5.187001840148429,808495.0547479854,26.109479538395792,1.1036028306683763,9,0.9466947437833779,8.41340702352686,22.90733333333334,5.198049809428377,36.477542522304404,27.836666666666673,63.75902294699778,44.160044837304326
"(3, 15, 8, 10, 1, 4, 13, 7, 2, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,2.5416666666666665,0.0,1.0,false,5.199129767331539,810060.2575467603,26.186222282884835,1.106262098802005,9,0.9499448438737395,8.421078027699926,23.115666666666677,5.203153862788665,36.513360440622215,27.940833333333345,69.45179285297972,44.38368513058237
"(3, 15, 8, 10, 1, 4, 14, 7, 2, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,2.75,0.0,1.0,false,5.21127482521857,811629.5918167992,26.263235282467285,1.1089253244789874,9,0.9532032885964755,8.428761310299722,23.32400000000001,5.208266085841449,36.54923569011543,28.04500000000001,75.14456275896165,44.60734904670368
"(3, 15, 8, 10, 1, 4, 15, 7, 2, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,2.9583333333333335,0.0,1.0,false,5.2234363969996505,813203.0141217557,26.340516986298994,1.1115923706607813,9,0.956469921018212,8.43645662718527,23.53233333333334,5.213386316142728,36.585167130826164,28.149166666666673,80.83733266494362,44.8310357944426
"(3, 15, 8, 10, 1, 4, 16, 7, 2, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,3.1666666666666665,0.0,1.0,false,5.235613922430403,814780.4845155098,26.418066034862107,1.114263112357931,9,0.9597445985715002,8.44416375495587,23.740666666666677,5.218514405048459,36.62115371963831,28.253333333333345,86.53010257092555,45.05474465784954
"(3, 15, 8, 10, 1, 4, 17, 7, 2, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,3.375,0.0,1.0,false,5.247807441461285,816362.0171208144,26.49588452303401,1.1169376733804792,9,0.9630273680378588,8.451882796015072,23.94900000000001,5.223650420694853,36.65719593470073,28.35750000000001,92.2228724769075,45.27847612781893
"(3, 15, 8, 10, 1, 4, 18, 7, 2, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,3.5833333333333335,0.0,1.0,false,5.26001546176341,817947.495453591,26.57396535473714,1.1196154998838321,9,0.9663178011781707,8.459612996998683,24.15733333333334,5.228793861816245,36.69329025835962,28.461666666666673,97.91564238288943,45.502227372151005
"(3, 15, 8, 10, 1, 4, 19, 7, 2, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,3.7916666666666665,0.0,1.0,false,5.272238104782066,819536.9289051637,26.652310663791468,1.1222967210446435,9,0.9696159467068116,8.46735446783019,24.365666666666677,5.233944801552384,36.72943720387638,28.565833333333345,103.60841228887138,45.72599899846258
"(3, 15, 8, 10, 1, 4, 20, 7, 2, 1)",fuselage,2.949222222222222,10.1,1.0,2,0.3,4.0,0.0,1.0,false,5.2847100006683005,821146.1009623685,26.731679468471924,1.1250288901369065,9,0.9729851159613915,8.475182375602706,24.57400000000001,5.239153253805692,36.76598774600486,28.67000000000001,109.30118219485333,45.95006488942953
"(3, 16, 8, 10, 1, 4, 1, 1, 1, 1)",fuselage,3.0197777777777777,10.1,1.0,2,0.3,0.0,-10.0,0.0,false,5.4282497820139435,838662.572935673,27.592929802768836,1.1549110877643873,9,1.0120331815284966,8.559739662586912,25.14600000000001,5.295415106234871,37.16080776305173,18.669000000000004,312.10449815308937,46.374583708434145
"(3, 16, 8, 10, 1, 4, 1, 7, 2, 1)",fuselage,3.0197777777777777,10.1,1.0,2,0.3,0.0,0.0,1.0,false,5.155173591132094,803510.1500778142,25.85616958364653,1.0951666384944756,9,0.9381760913452788,8.388628316429914,20.57400000000001,5.1815628097646504,36.36184427905018,26.67000000000001,0.0,41.47602466663408
