index,sigma_fcs,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,l_fcs,theta_floor,fcs_fuselage_location,has_strut,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span,x_centroid_fuse,Vol_fuse,length,P_prop_max
"(1, 9, 8, 10, 2, 20, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,4,0.85,0.0,0.0,1.0,false,7.335430130197987,1.1721521854677116e6,45.24652189297383,1.5569406683085047,7,53.12482361754111,9.99753535821776,25.14600000000001,11.685101511690185,43.87425069984947,31.24200000000001,0.0,52.484198229579086,2.4497091980786487e7
"(1, 9, 8, 10, 3, 1, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,6,0.2,0.0,0.0,1.0,false,5.347063966632695,916509.8642508374,31.39555600403392,1.1419718043218314,7,0.23433658874669067,8.912044357397649,25.14600000000001,9.138967033772948,38.805810229094085,31.24200000000001,0.0,49.141882024207725,1.1977241519135451e7
"(1, 9, 8, 10, 3, 2, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,6,0.2361111111111111,0.0,0.0,1.0,false,5.356664922337568,917547.0078939085,31.448293360475798,1.1439619141166477,7,0.3356815863489429,8.91673916399158,25.14600000000001,9.151907324679177,38.82773150501905,31.24200000000001,0.0,49.1578856816424,1.1998201831157645e7
"(1, 9, 8, 10, 3, 3, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,6,0.2722222222222222,0.0,0.0,1.0,false,5.368311030534409,918807.4239169194,31.512422630985128,1.146376036048528,7,0.4610096452081187,8.922441000576848,25.14600000000001,9.167505105940215,38.85435486650669,31.24200000000001,0.0,49.17729951997547,1.2023627378969833e7
"(1, 9, 8, 10, 3, 4, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,6,0.3,0.0,0.0,1.0,false,5.37881560200395,919946.4780057439,31.570413696584787,1.1485536102747316,7,0.5762720323388129,8.92759038588093,25.14600000000001,9.18148355601681,38.87839868893819,31.24200000000001,0.0,49.19481151149568,1.2046561086743256e7
"(1, 9, 8, 10, 3, 5, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,6,0.30833333333333335,0.0,0.0,1.0,false,5.382251827850912,920319.5278659429,31.58941381869963,1.149265948795954,7,0.6144277760040797,8.929276145022433,25.14600000000001,9.186037943941683,38.88626993784794,31.24200000000001,0.0,49.20054020376141,1.2054063166212397e7
"(1, 9, 8, 10, 3, 6, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,6,0.34444444444444444,0.0,0.0,1.0,false,5.3988071388320105,922119.8863621304,31.681161826060247,1.152698020754385,7,0.8013336982249465,8.93740680672443,25.14600000000001,9.207857952281847,38.924234117001234,31.24200000000001,0.0,49.22814183233528,1.2090207734028315e7
"(1, 9, 8, 10, 3, 7, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,6,0.38055555555555554,0.0,0.0,1.0,false,5.4183877450376325,924255.6840511727,31.790116690539968,1.156757502731354,7,1.0288573816645374,8.947041855063434,25.14600000000001,9.233412164335748,38.96922266955689,31.24200000000001,0.0,49.26079050718459,1.2132958322565354e7
"(1, 9, 8, 10, 3, 8, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,6,0.4166666666666667,0.0,0.0,1.0,false,5.441524717998803,926788.2468194511,31.919470190458146,1.1615546207917808,7,1.306506041387478,8.958452088642709,25.14600000000001,9.263271078002171,39.02250002479086,31.24200000000001,0.0,49.29937339998681,1.218347496680273e7
"(1, 9, 8, 10, 3, 9, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,6,0.4527777777777778,0.0,0.0,1.0,false,5.4689117758610335,929798.1653521507,32.07342823018169,1.167233375584382,7,1.6471249284232947,8.971992352377763,25.14600000000001,9.298169305578782,39.085723046121856,31.24200000000001,0.0,49.34504962470023,1.224327305695774e7
"(1, 9, 8, 10, 3, 10, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,6,0.4888888888888889,0.0,0.0,1.0,false,5.501467774823653,933392.9139499718,32.25761762642731,1.1739845268070928,7,2.068362766825791,8.988134276551834,25.14600000000001,9.339064655062144,39.16109389829651,31.24200000000001,0.0,49.399354830568754,1.2314359909579365e7
"(1, 9, 8, 10, 3, 11, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,6,0.525,0.0,0.0,1.0,false,5.54043184849998,937718.6055129947,32.47971659841705,1.1820657261328809,7,2.594970502435583,9.007516550146354,25.14600000000001,9.387226662213228,39.25159478667559,31.24200000000001,0.0,49.46436326093464,1.2399442707822355e7
"(1, 9, 8, 10, 3, 12, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,6,0.5611111111111111,0.0,0.0,1.0,false,5.587510106645319,942978.1061891387,32.75043288221245,1.191831373946266,7,3.2625256645967564,9.031021822924941,25.14600000000001,9.444370615828714,39.361347033112565,31.24200000000001,0.0,49.54292886763792,1.250224918033376e7
"(1, 9, 8, 10, 3, 13, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,6,0.5972222222222222,0.0,0.0,1.0,false,5.645114331444315,949461.0340973511,33.085133675849335,1.2037821712690358,7,4.123704999049229,9.059903273159,25.14600000000001,9.512871924431664,39.49620205366071,31.24200000000001,0.0,49.639083853617386,1.2628049373695785e7
"(1, 9, 8, 10, 3, 14, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,6,0.6333333333333333,0.0,0.0,1.0,false,5.716766374292491,957595.2471624876,33.50666459909652,1.2186499102208839,7,5.259344543589463,9.096000025599526,25.14600000000001,9.596121780693181,39.664747201242925,31.24200000000001,0.0,49.75872263432961,1.2784539881042344e7
"(1, 9, 8, 10, 3, 15, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,6,0.6694444444444444,0.0,0.0,1.0,false,5.807815389476284,968039.3443357602,34.05046458587742,1.2375464787686934,7,6.799042237989264,9.142120141513974,25.14600000000001,9.699144380253179,39.88009404597965,31.24200000000001,0.0,49.9108030150132,1.298341227209696e7
