index,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,Vspec,fcs_fuselage_location,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span
"(3, 13, 1, 1, 1, 1, 14, 2)",fuselage,2.8341052631578947,10.1,1.0,2,0.3,747368.4210526316,1.0,5.0773458587978535,796249.6399862319,25.524305250911105,1.0820342849074904,8,0.9174935465660339,8.353425246101073,23.920506723758113,5.158139755187874,36.1974719662307
"(3, 13, 1, 1, 1, 1, 15, 1)",fuselage,2.8341052631578947,10.1,1.0,2,0.3,789473.6842105263,0.0,5.016874752858603,788473.8806124894,25.147461956200893,1.068742005225881,8,0.9015135878963235,8.314946365698647,22.86000000000001,5.132537076009606,36.01780404217268
"(3, 13, 1, 1, 1, 1, 15, 2)",fuselage,2.8341052631578947,10.1,1.0,2,0.3,789473.6842105263,1.0,5.074109996060907,795832.2744835779,25.50403536142414,1.0813227851917702,8,0.9166360565085986,8.35136499695888,23.86394636515768,5.156768927937621,36.187852125878045
"(3, 13, 1, 1, 1, 1, 16, 1)",fuselage,2.8341052631578947,10.1,1.0,2,0.3,831578.947368421,0.0,5.016874752858603,788473.8806124894,25.147461956200893,1.068742005225881,8,0.9015135878963235,8.314946365698647,22.86000000000001,5.132537076009606,36.01780404217268
"(3, 13, 1, 1, 1, 1, 16, 2)",fuselage,2.8341052631578947,10.1,1.0,2,0.3,831578.947368421,1.0,5.071202812185794,795457.4228576745,25.485834352068796,1.0806835620661648,8,0.9158658900693931,8.349514118513211,23.813113637807927,5.155537409594394,36.17920989189049
"(3, 13, 1, 1, 1, 1, 17, 1)",fuselage,2.8341052631578947,10.1,1.0,2,0.3,873684.2105263158,0.0,5.016874752858603,788473.8806124894,25.147461956200893,1.068742005225881,8,0.9015135878963235,8.314946365698647,22.86000000000001,5.132537076009606,36.01780404217268
"(3, 13, 1, 1, 1, 1, 17, 2)",fuselage,2.8341052631578947,10.1,1.0,2,0.3,873684.2105263158,1.0,5.068576692330561,795118.9137253894,25.469401325715662,1.0801061536127987,8,0.9151703815150742,8.347842286225614,23.76718045044369,5.154425023130662,36.171403671092364
"(3, 13, 1, 1, 1, 1, 18, 1)",fuselage,2.8341052631578947,10.1,1.0,2,0.3,915789.4736842106,0.0,5.016874752858603,788473.8806124894,25.147461956200893,1.068742005225881,8,0.9015135878963235,8.314946365698647,22.86000000000001,5.132537076009606,36.01780404217268
"(3, 13, 1, 1, 1, 1, 18, 2)",fuselage,2.8341052631578947,10.1,1.0,2,0.3,915789.4736842106,1.0,5.06619266565312,794811.685448088,25.454489602226136,1.0795819660079276,8,0.9145391180448764,8.346324614621883,23.725471004446277,5.153415210507168,36.16431726671697
"(3, 13, 1, 1, 1, 1, 19, 1)",fuselage,2.8341052631578947,10.1,1.0,2,0.3,957894.7368421053,0.0,5.016874752858603,788473.8806124894,25.147461956200893,1.068742005225881,8,0.9015135878963235,8.314946365698647,22.86000000000001,5.132537076009606,36.01780404217268
"(3, 13, 1, 1, 1, 1, 19, 2)",fuselage,2.8341052631578947,10.1,1.0,2,0.3,957894.7368421053,1.0,5.064018886673895,794531.6292574774,25.440898983199244,1.0791040352115555,8,0.9139636913566692,8.344940895876846,23.687428322932156,5.1524945260503525,36.157856323160374
"(3, 13, 1, 1, 1, 1, 20, 1)",fuselage,2.8341052631578947,10.1,1.0,2,0.3,1.0e6,0.0,5.016874752858603,788473.8806124894,25.147461956200893,1.068742005225881,8,0.9015135878963235,8.314946365698647,22.86000000000001,5.132537076009606,36.01780404217268
"(3, 13, 1, 1, 1, 1, 20, 2)",fuselage,2.8341052631578947,10.1,1.0,2,0.3,1.0e6,1.0,5.062028548445164,794275.2545326287,25.428459521665914,1.0786664211558925,8,0.9134368983080726,8.343673957488422,23.652589235650805,5.151651543698523,36.151940657533494
"(3, 14, 1, 1, 1, 1, 1, 1)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,200000.0,0.0,5.11294942365858,799724.2859763014,25.686458210259357,1.0884027331545623,9,0.926937142497294,8.370429663027457,22.86000000000001,5.169453978123328,36.27687002191809
"(3, 14, 1, 1, 1, 1, 1, 2)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,200000.0,1.0,5.1996230289171335,810916.1499929638,26.233511360766773,1.1074273373299468,9,0.9500834755032882,8.425386745407689,24.356425896397177,5.206020752780992,36.533478966884154
"(3, 14, 1, 1, 1, 1, 2, 1)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,242105.26315789475,0.0,5.11294942365858,799724.2859763014,25.686458210259357,1.0884027331545623,9,0.926937142497294,8.370429663027457,22.86000000000001,5.169453978123328,36.27687002191809
"(3, 14, 1, 1, 1, 1, 2, 2)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,242105.26315789475,1.0,5.161375722314028,805967.4387057746,25.991197423505287,1.0990304817355023,9,0.939845853863999,8.40113699878097,23.698612697023755,5.1898857073601,36.42025057796562
"(3, 14, 1, 1, 1, 1, 3, 1)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,284210.5263157895,0.0,5.11294942365858,799724.2859763014,25.686458210259357,1.0884027331545623,9,0.926937142497294,8.370429663027457,22.86000000000001,5.169453978123328,36.27687002191809
"(3, 14, 1, 1, 1, 1, 3, 2)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,284210.5263157895,1.0,5.134612507273287,802513.1855901857,25.8224559428276,1.0931565722225993,9,0.9327043277329713,8.384162827931144,23.235707112279496,5.1785916092460145,36.34099374909484
"(3, 14, 1, 1, 1, 1, 4, 1)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,326315.7894736842,0.0,5.11294942365858,799724.2859763014,25.686458210259357,1.0884027331545623,9,0.926937142497294,8.370429663027457,22.86000000000001,5.169453978123328,36.27687002191809
"(3, 14, 1, 1, 1, 1, 4, 2)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,326315.7894736842,1.0,5.114807450221618,799963.2404532479,25.698102143616524,1.0888104391619857,9,0.9274313158577197,8.371607331713708,22.89226103327569,5.170237563124684,36.282368864032875
"(3, 14, 1, 1, 1, 1, 5, 1)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,368421.05263157893,0.0,5.11294942365858,799724.2859763014,25.686458210259357,1.0884027331545623,9,0.926937142497294,8.370429663027457,22.86000000000001,5.169453978123328,36.27687002191809
"(3, 14, 1, 1, 1, 1, 5, 2)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,368421.05263157893,1.0,5.0995599502349185,798003.6864180996,25.60266143726855,1.0854647172110439,9,0.9233785713465641,8.361944176115765,22.62731691518704,5.163807992668466,36.23724907135766
"(3, 14, 1, 1, 1, 1, 6, 1)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,410526.3157894737,0.0,5.11294942365858,799724.2859763014,25.686458210259357,1.0884027331545623,9,0.926937142497294,8.370429663027457,22.86000000000001,5.169453978123328,36.27687002191809
"(3, 14, 1, 1, 1, 1, 6, 2)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,410526.3157894737,1.0,5.087460562993906,796450.8888013893,25.527107984222056,1.0828101105099868,9,0.9201668606710556,8.35427787605165,22.41672030850119,5.158707069279504,36.20145311775091
"(3, 14, 1, 1, 1, 1, 7, 1)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,452631.5789473684,0.0,5.11294942365858,799724.2859763014,25.686458210259357,1.0884027331545623,9,0.926937142497294,8.370429663027457,22.86000000000001,5.169453978123328,36.27687002191809
"(3, 14, 1, 1, 1, 1, 7, 2)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,452631.5789473684,1.0,5.077625649004072,795190.1155061879,25.465812382507018,1.0806524849294235,9,0.9175590068864955,8.348047426119296,22.24530446584992,5.154561516989881,36.17236152273601
"(3, 14, 1, 1, 1, 1, 8, 1)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,494736.84210526315,0.0,5.11294942365858,799724.2859763014,25.686458210259357,1.0884027331545623,9,0.926937142497294,8.370429663027457,22.86000000000001,5.169453978123328,36.27687002191809
"(3, 14, 1, 1, 1, 1, 8, 2)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,494736.84210526315,1.0,5.069474138154302,794146.0941467113,25.415087937094654,1.078864282470521,9,0.9153994167637705,8.342884098787819,22.103065787905248,5.1511259956915065,36.148252601343906
"(3, 14, 1, 1, 1, 1, 9, 1)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,536842.1052631579,0.0,5.11294942365858,799724.2859763014,25.686458210259357,1.0884027331545623,9,0.926937142497294,8.370429663027457,22.86000000000001,5.169453978123328,36.27687002191809
"(3, 14, 1, 1, 1, 1, 9, 2)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,536842.1052631579,1.0,5.062608007528672,793267.3613745848,25.37241746858734,1.0773581283990525,9,0.9135816841772101,8.338535398661149,21.98313905944209,5.1482325026111155,36.12794738674467
"(3, 14, 1, 1, 1, 1, 10, 1)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,578947.3684210526,0.0,5.11294942365858,799724.2859763014,25.686458210259357,1.0884027331545623,9,0.926937142497294,8.370429663027457,22.86000000000001,5.169453978123328,36.27687002191809
"(3, 14, 1, 1, 1, 1, 10, 2)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,578947.3684210526,1.0,5.056745516365618,792517.5485834786,25.33602409648084,1.0760721829802413,9,0.9120306042363074,8.334822655159703,21.880656218755394,5.1457621557677395,36.110611619422734
"(3, 14, 1, 1, 1, 1, 11, 1)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,621052.6315789474,0.0,5.11294942365858,799724.2859763014,25.686458210259357,1.0884027331545623,9,0.926937142497294,8.370429663027457,22.86000000000001,5.169453978123328,36.27687002191809
"(3, 14, 1, 1, 1, 1, 11, 2)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,621052.6315789474,1.0,5.051681758001358,791870.2536728083,25.304619035965572,1.074961503201904,9,0.910691596250884,8.331616013251605,21.792069356466893,5.143628553564298,36.09563897238104
"(3, 14, 1, 1, 1, 1, 12, 1)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,663157.8947368421,0.0,5.11294942365858,799724.2859763014,25.686458210259357,1.0884027331545623,9,0.926937142497294,8.370429663027457,22.86000000000001,5.169453978123328,36.27687002191809
"(3, 14, 1, 1, 1, 1, 12, 2)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,663157.8947368421,1.0,5.047263782153872,791305.7628587815,25.27724089511453,1.0739924788491146,9,0.9095238554707782,8.328818428831314,21.71473161954836,5.141767125798267,36.08257632139135
"(3, 14, 1, 1, 1, 1, 13, 1)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,705263.1578947369,0.0,5.11294942365858,799724.2859763014,25.686458210259357,1.0884027331545623,9,0.926937142497294,8.370429663027457,22.86000000000001,5.169453978123328,36.27687002191809
"(3, 14, 1, 1, 1, 1, 13, 2)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,705263.1578947369,1.0,5.043375607939619,790809.1739975848,25.253163280302466,1.0731396965207654,9,0.9084965857545942,8.326356472836183,21.64662823927682,5.1401290149999515,36.0710808070172
"(3, 14, 1, 1, 1, 1, 14, 1)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,747368.4210526316,0.0,5.11294942365858,799724.2859763014,25.686458210259357,1.0884027331545623,9,0.926937142497294,8.370429663027457,22.86000000000001,5.169453978123328,36.27687002191809
"(3, 14, 1, 1, 1, 1, 14, 2)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,747368.4210526316,1.0,5.039927342257323,790368.9328635912,25.231823372714334,1.07238342797188,9,0.90758588456204,8.324173172939707,21.58619847931756,5.138676313512412,36.06088641061342
"(3, 14, 1, 1, 1, 1, 15, 1)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,789473.6842105263,0.0,5.11294942365858,799724.2859763014,25.686458210259357,1.0884027331545623,9,0.926937142497294,8.370429663027457,22.86000000000001,5.169453978123328,36.27687002191809
"(3, 14, 1, 1, 1, 1, 15, 2)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,789473.6842105263,1.0,5.0368482379781945,789975.9404495524,25.21277833597292,1.0717081232621026,9,0.9067729132112953,8.322223647526908,21.532214560420623,5.137379158471211,36.05178356821903
"(3, 14, 1, 1, 1, 1, 16, 1)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,831578.947368421,0.0,5.11294942365858,799724.2859763014,25.686458210259357,1.0884027331545623,9,0.926937142497294,8.370429663027457,22.86000000000001,5.169453978123328,36.27687002191809
"(3, 14, 1, 1, 1, 1, 16, 2)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,831578.947368421,1.0,5.034082125314988,789623.001298429,25.195677929613282,1.0711014857457446,9,0.9060428052644327,8.320472366228804,21.483697367487935,5.1362139090471794,36.04360637927846
"(3, 14, 1, 1, 1, 1, 17, 1)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,873684.2105263158,0.0,5.11294942365858,799724.2859763014,25.686458210259357,1.0884027331545623,9,0.926937142497294,8.370429663027457,22.86000000000001,5.169453978123328,36.27687002191809
"(3, 14, 1, 1, 1, 1, 17, 2)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,873684.2105263158,1.0,5.031583512341178,789304.2692061893,25.18023790091309,1.0705535120453837,9,0.9053834526027466,8.318890462272927,21.439856530500563,5.135161358166033,36.0362200573055
"(3, 14, 1, 1, 1, 1, 18, 1)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,915789.4736842106,0.0,5.11294942365858,799724.2859763014,25.686458210259357,1.0884027331545623,9,0.926937142497294,8.370429663027457,22.86000000000001,5.169453978123328,36.27687002191809
"(3, 14, 1, 1, 1, 1, 18, 2)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,915789.4736842106,1.0,5.029315474950238,789015.0225570044,25.166228580581507,1.0700561253702403,9,0.9047851032602796,8.31745459559095,21.400047034845368,5.1342059760546785,36.029515621436346
"(3, 14, 1, 1, 1, 1, 19, 1)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,957894.7368421053,0.0,5.11294942365858,799724.2859763014,25.686458210259357,1.0884027331545623,9,0.926937142497294,8.370429663027457,22.86000000000001,5.169453978123328,36.27687002191809
"(3, 14, 1, 1, 1, 1, 19, 2)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,957894.7368421053,1.0,5.027247490942325,788751.3462388174,25.15345974183893,1.0696026225326463,9,0.9042396544795325,8.316145417681257,21.363737275071944,5.133334888807374,36.0234027284728
"(3, 14, 1, 1, 1, 1, 20, 1)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,1.0e6,0.0,5.11294942365858,799724.2859763014,25.686458210259357,1.0884027331545623,9,0.926937142497294,8.370429663027457,22.86000000000001,5.169453978123328,36.27687002191809
"(3, 14, 1, 1, 1, 1, 20, 2)",fuselage,2.9009473684210527,10.1,1.0,2,0.3,1.0e6,1.0,5.025354130117053,788509.9743258003,25.14177274046767,1.06918740486748,9,0.9037403357821087,8.314946780290175,21.330485179279442,5.132537351866225,36.0178059780086
"(3, 15, 1, 1, 1, 1, 1, 1)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,200000.0,0.0,5.212090774938715,811441.2348295274,26.251761071803635,1.1087004414308317,9,0.9534199869116081,8.427780206271306,22.86000000000001,5.207613288997639,36.54465465963256
"(3, 15, 1, 1, 1, 1, 1, 2)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,200000.0,1.0,5.289952098493652,821531.3449718478,26.748646454190983,1.125770978980617,9,0.9744000259997163,8.477010614927769,24.18796504008292,5.2403697087651695,36.77452427203628
"(3, 15, 1, 1, 1, 1, 2, 1)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,242105.26315789475,0.0,5.212090774938715,811441.2348295274,26.251761071803635,1.1087004414308317,9,0.9534199869116081,8.427780206271306,22.86000000000001,5.207613288997639,36.54465465963256
"(3, 15, 1, 1, 1, 1, 2, 2)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,242105.26315789475,1.0,5.253018476603015,816735.1106591295,26.512107326463386,1.1176724987183961,9,0.9644289865566328,8.453649978274148,23.559449380938066,5.224826250135718,36.66544736937346
"(3, 15, 1, 1, 1, 1, 3, 1)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,284210.5263157895,0.0,5.212090774938715,811441.2348295274,26.251761071803635,1.1087004414308317,9,0.9534199869116081,8.427780206271306,22.86000000000001,5.207613288997639,36.54465465963256
"(3, 15, 1, 1, 1, 1, 3, 2)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,284210.5263157895,1.0,5.227115488274593,813382.1363958012,26.34712285636264,1.1119938553592912,9,0.9574564856166388,8.437275353929989,23.117160583762058,5.213931072070149,36.588989979439646
"(3, 15, 1, 1, 1, 1, 4, 1)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,326315.7894736842,0.0,5.212090774938715,811441.2348295274,26.251761071803635,1.1087004414308317,9,0.9534199869116081,8.427780206271306,22.86000000000001,5.207613288997639,36.54465465963256
"(3, 15, 1, 1, 1, 1, 4, 2)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,326315.7894736842,1.0,5.207948125875305,810906.5819015374,26.22551026952286,1.1077924255030775,9,0.9523080427711007,8.425162472474224,22.789010831018565,5.205871528377791,36.532431778089766
"(3, 15, 1, 1, 1, 1, 5, 1)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,368421.05263157893,0.0,5.212090774938715,811441.2348295274,26.251761071803635,1.1087004414308317,9,0.9534199869116081,8.427780206271306,22.86000000000001,5.207613288997639,36.54465465963256
"(3, 15, 1, 1, 1, 1, 5, 2)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,368421.05263157893,1.0,5.193193674808289,809004.0736371712,26.132162979747704,1.1045586191569319,9,0.9483512919095857,8.415840003217232,22.53586673604502,5.199668640272944,36.4889027387575
"(3, 15, 1, 1, 1, 1, 6, 1)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,410526.3157894737,0.0,5.212090774938715,811441.2348295274,26.251761071803635,1.1087004414308317,9,0.9534199869116081,8.427780206271306,22.86000000000001,5.207613288997639,36.54465465963256
"(3, 15, 1, 1, 1, 1, 6, 2)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,410526.3157894737,1.0,5.181486572499738,807496.3678239788,26.058257222091235,1.1019929104189878,9,0.9452156952786828,8.408443727008276,22.334649634912196,5.194747382561926,36.4543675969258
"(3, 15, 1, 1, 1, 1, 7, 1)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,452631.5789473684,0.0,5.212090774938715,811441.2348295274,26.251761071803635,1.1087004414308317,9,0.9534199869116081,8.427780206271306,22.86000000000001,5.207613288997639,36.54465465963256
"(3, 15, 1, 1, 1, 1, 7, 2)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,452631.5789473684,1.0,5.171971628363972,806272.1660730998,25.998294140592133,1.0999077486643816,9,0.9426697941811611,8.402432745389765,22.170868273525016,5.190747857827432,36.42630075668374
"(3, 15, 1, 1, 1, 1, 8, 1)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,494736.84210526315,0.0,5.212090774938715,811441.2348295274,26.251761071803635,1.1087004414308317,9,0.9534199869116081,8.427780206271306,22.86000000000001,5.207613288997639,36.54465465963256
"(3, 15, 1, 1, 1, 1, 8, 2)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,494736.84210526315,1.0,5.164086197977942,805258.4126139565,25.94867023706864,1.098179780387702,9,0.9405616571841792,8.39745138038719,22.034964590671823,5.187433408740116,36.40304146484292
"(3, 15, 1, 1, 1, 1, 9, 1)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,536842.1052631579,0.0,5.212090774938715,811441.2348295274,26.251761071803635,1.1087004414308317,9,0.9534199869116081,8.427780206271306,22.86000000000001,5.207613288997639,36.54465465963256
"(3, 15, 1, 1, 1, 1, 9, 2)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,536842.1052631579,1.0,5.15744488826431,804405.160886237,25.906924671026104,1.0967245135930035,9,0.9387873794930789,8.393256056943807,21.920379132579917,5.18464196784977,36.383452405963304
"(3, 15, 1, 1, 1, 1, 10, 1)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,578947.3684210526,0.0,5.079260063210509,794437.7181617175,25.420795838575035,1.0796078204428745,9,0.9179846427321823,8.344072936897637,20.57400000000001,5.151917012488312,36.15380359640921
"(3, 15, 1, 1, 1, 1, 10, 2)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,578947.3684210526,1.0,5.151774803653579,803677.0783429157,25.871318769575005,1.0954820975819581,9,0.9372734434688167,8.389674275850185,21.82246065021047,5.182258759417827,36.36672813626546
"(3, 15, 1, 1, 1, 1, 11, 1)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,621052.6315789474,0.0,5.079260063210509,794437.7181617175,25.420795838575035,1.0796078204428745,9,0.9179846427321823,8.344072936897637,20.57400000000001,5.151917012488312,36.15380359640921
"(3, 15, 1, 1, 1, 1, 11, 2)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,621052.6315789474,1.0,5.146877515359235,803048.5199671582,25.84059159516726,1.094409050216507,9,0.935966510791071,8.386580691879855,21.7378192501962,5.180200382534845,36.35228338620944
"(3, 15, 1, 1, 1, 1, 12, 1)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,663157.8947368421,0.0,5.079260063210509,794437.7181617175,25.420795838575035,1.0796078204428745,9,0.9179846427321823,8.344072936897637,20.57400000000001,5.151917012488312,36.15380359640921
"(3, 15, 1, 1, 1, 1, 12, 2)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,663157.8947368421,1.0,5.142605171932275,802500.3938409643,25.8138051502994,1.0934729677672714,9,0.9348268684560589,8.383881904227039,21.663925964469456,5.1784046911393915,36.33968204308345
"(3, 15, 1, 1, 1, 1, 13, 1)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,705263.1578947369,0.0,5.079260063210509,794437.7181617175,25.420795838575035,1.0796078204428745,9,0.9179846427321823,8.344072936897637,20.57400000000001,5.151917012488312,36.15380359640921
"(3, 15, 1, 1, 1, 1, 13, 2)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,705263.1578947369,1.0,5.138845156679556,802018.1656879716,25.79024553120783,1.092649120933752,9,0.9338242510529319,8.381506721897283,21.598855757635462,5.176824316904418,36.328591697574865
"(3, 15, 1, 1, 1, 1, 14, 1)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,747368.4210526316,0.0,5.079260063210509,794437.7181617175,25.420795838575035,1.0796078204428745,9,0.9179846427321823,8.344072936897637,20.57400000000001,5.151917012488312,36.15380359640921
"(3, 15, 1, 1, 1, 1, 14, 2)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,747368.4210526316,1.0,5.135510811369978,801590.6607999787,25.769365045778468,1.0919185894105192,9,0.9329354619205557,8.379400456895016,21.541117405092617,5.175422872097463,36.31875699717518
"(3, 15, 1, 1, 1, 1, 15, 1)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,789473.6842105263,0.0,5.079260063210509,794437.7181617175,25.420795838575035,1.0796078204428745,9,0.9179846427321823,8.344072936897637,20.57400000000001,5.151917012488312,36.15380359640921
"(3, 15, 1, 1, 1, 1, 15, 2)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,789473.6842105263,1.0,5.1325336076797905,801209.0487310191,25.750730298701946,1.0912663152818818,9,0.9321421071464322,8.377519787549074,21.489537810154346,5.174171531793353,36.30997566170774
"(3, 15, 1, 1, 1, 1, 16, 1)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,831578.947368421,0.0,5.079260063210509,794437.7181617175,25.420795838575035,1.0796078204428745,9,0.9179846427321823,8.344072936897637,20.57400000000001,5.151917012488312,36.15380359640921
"(3, 15, 1, 1, 1, 1, 16, 2)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,831578.947368421,1.0,5.1298590893769855,800866.316976741,25.733997525523407,1.0906803650082593,9,0.9314296015804049,8.375830316406773,21.443181465336405,5.173047408971044,36.30208708049856
"(3, 15, 1, 1, 1, 1, 17, 1)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,873684.2105263158,0.0,5.079260063210509,794437.7181617175,25.420795838575035,1.0796078204428745,9,0.9179846427321823,8.344072936897637,20.57400000000001,5.151917012488312,36.15380359640921
"(3, 15, 1, 1, 1, 1, 17, 2)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,873684.2105263158,1.0,5.127443349652814,800556.8108201697,25.718889859542866,1.0901511204880603,9,0.9307861870915285,8.374304316500515,21.4012932019467,5.172032054947813,36.29496178910746
"(3, 15, 1, 1, 1, 1, 18, 1)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,915789.4736842106,0.0,5.079260063210509,794437.7181617175,25.420795838575035,1.0796078204428745,9,0.9179846427321823,8.344072936897637,20.57400000000001,5.151917012488312,36.15380359640921
"(3, 15, 1, 1, 1, 1, 18, 2)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,915789.4736842106,1.0,5.125250561147159,800275.9298893309,25.70518150119515,1.089670728461633,9,0.9302022941439995,8.372919152861908,21.363256732891678,5.1711104091026705,36.28849409896611
"(3, 15, 1, 1, 1, 1, 19, 1)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,957894.7368421053,0.0,5.079260063210509,794437.7181617175,25.420795838575035,1.0796078204428745,9,0.9179846427321823,8.344072936897637,20.57400000000001,5.151917012488312,36.15380359640921
"(3, 15, 1, 1, 1, 1, 19, 2)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,957894.7368421053,1.0,5.123251227851497,800019.8761970975,25.692686703991914,1.0892327261099077,9,0.9296700247504763,8.371656195478664,21.32856412924809,5.170270075590861,36.28259702169026
"(3, 15, 1, 1, 1, 1, 20, 1)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,1.0e6,0.0,5.079260063210509,794437.7181617175,25.420795838575035,1.0796078204428745,9,0.9179846427321823,8.344072936897637,20.57400000000001,5.151917012488312,36.15380359640921
"(3, 15, 1, 1, 1, 1, 20, 2)",fuselage,2.9677894736842103,10.1,1.0,2,0.3,1.0e6,1.0,5.121420807875807,799785.4921532876,25.681250903148765,1.0888317295248946,9,0.92918280767965,8.370499930006241,21.29679300801659,5.1695007316383945,36.277198116760665
"(3, 16, 1, 1, 1, 1, 1, 1)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,200000.0,0.0,5.314173178357431,823617.317922846,26.843468878339763,1.1296105737715623,9,0.980949082210897,8.486922276986874,22.86000000000001,5.246964627878427,36.8208044061644
"(3, 16, 1, 1, 1, 1, 1, 2)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,200000.0,1.0,5.383750167072939,832664.0748435744,27.29237361196244,1.1448471267086189,9,0.9998680771423756,8.530769796703662,24.03051289633889,5.276139436717222,37.02553990678753
"(3, 16, 1, 1, 1, 1, 2, 1)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,242105.26315789475,0.0,5.314173178357431,823617.317922846,26.843468878339763,1.1296105737715623,9,0.980949082210897,8.486922276986874,22.86000000000001,5.246964627878427,36.8208044061644
"(3, 16, 1, 1, 1, 1, 2, 2)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,242105.26315789475,1.0,5.347943739792169,828001.0936466934,27.060715991343983,1.1370052660144638,9,0.9901166282918586,8.508201546661686,23.429380218714737,5.261123208090073,36.92016286378999
"(3, 16, 1, 1, 1, 1, 3, 1)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,284210.5263157895,0.0,5.314173178357431,823617.317922846,26.843468878339763,1.1296105737715623,9,0.980949082210897,8.486922276986874,22.86000000000001,5.246964627878427,36.8208044061644
