index,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,Vspec,fcs_fuselage_location,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle
"(3, 5, 1, 1, 1, 1, 20, 1)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,1.0e6,0.0,4.682609267746027,757993.1011413904,23.716562616824504,1.006264817050211,6,0.8149942696574628
"(3, 5, 1, 1, 1, 1, 20, 2)",fuselage,2.2993684210526313,10.1,1.0,2,0.3,1.0e6,1.0,4.748356271412499,766699.4049428777,24.127401577082374,1.0208281759383249,6,0.8318015810681126
"(3, 6, 1, 1, 1, 1, 1, 1)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,200000.0,0.0,4.756659373949986,765556.6524094203,24.07357803503195,1.0213170509642693,6,0.8339145866267612
"(3, 6, 1, 1, 1, 1, 1, 2)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,200000.0,1.0,5.068130804895891,807724.851457861,26.095281379259237,1.0903393452181398,6,0.915154913186888
"(3, 6, 1, 1, 1, 1, 2, 1)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,242105.26315789475,0.0,4.756659373949986,765556.6524094203,24.07357803503195,1.0213170509642693,6,0.8339145866267612
"(3, 6, 1, 1, 1, 1, 2, 2)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,242105.26315789475,1.0,5.013811086268452,800219.4569294213,25.73169131148518,1.0782998080649944,6,0.9008042870273159
"(3, 6, 1, 1, 1, 1, 3, 1)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,284210.5263157895,0.0,4.756659373949986,765556.6524094203,24.07357803503195,1.0213170509642693,6,0.8339145866267612
"(3, 6, 1, 1, 1, 1, 3, 2)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,284210.5263157895,1.0,4.975741501739659,794989.8393063496,25.47929859804951,1.0698601287333238,6,0.890792332369425
"(3, 6, 1, 1, 1, 1, 4, 1)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,326315.7894736842,0.0,4.756659373949986,765556.6524094203,24.07357803503195,1.0213170509642693,6,0.8339145866267612
"(3, 6, 1, 1, 1, 1, 4, 2)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,326315.7894736842,1.0,4.9475787872639865,791137.3335312862,25.293867389325335,1.063615848532806,6,0.8834100781946904
"(3, 6, 1, 1, 1, 1, 5, 1)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,368421.05263157893,0.0,4.756659373949986,765556.6524094203,24.07357803503195,1.0213170509642693,6,0.8339145866267612
"(3, 6, 1, 1, 1, 1, 5, 2)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,368421.05263157893,1.0,4.925900903673752,788181.3091807121,25.151874801352964,1.058808912156151,6,0.8777417660220798
"(3, 6, 1, 1, 1, 1, 6, 1)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,410526.3157894737,0.0,4.756659373949986,765556.6524094203,24.07357803503195,1.0213170509642693,6,0.8339145866267612
"(3, 6, 1, 1, 1, 1, 6, 2)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,410526.3157894737,1.0,4.908699241304777,785841.4880952316,25.039659618821396,1.0549942698307526,6,0.8732526253261015
"(3, 6, 1, 1, 1, 1, 7, 1)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,452631.5789473684,0.0,4.756659373949986,765556.6524094203,24.07357803503195,1.0213170509642693,6,0.8339145866267612
"(3, 6, 1, 1, 1, 1, 7, 2)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,452631.5789473684,1.0,4.894717235121089,783943.4244633107,24.948745605596436,1.0518934776521165,6,0.869609462049803
"(3, 6, 1, 1, 1, 1, 8, 1)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,494736.84210526315,0.0,4.756659373949986,765556.6524094203,24.07357803503195,1.0213170509642693,6,0.8339145866267612
"(3, 6, 1, 1, 1, 1, 8, 2)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,494736.84210526315,1.0,4.883128158034131,782372.7805874792,24.87359270588184,1.049323244397406,6,0.8665936614288926
"(3, 6, 1, 1, 1, 1, 9, 1)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,536842.1052631579,0.0,4.756659373949986,765556.6524094203,24.07357803503195,1.0213170509642693,6,0.8339145866267612
"(3, 6, 1, 1, 1, 1, 9, 2)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,536842.1052631579,1.0,4.873366269334898,781051.599837424,24.81043069161575,1.0471581963683094,6,0.8640561072777954
"(3, 6, 1, 1, 1, 1, 10, 1)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,578947.3684210526,0.0,4.756659373949986,765556.6524094203,24.07357803503195,1.0213170509642693,6,0.8339145866267612
"(3, 6, 1, 1, 1, 1, 10, 2)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,578947.3684210526,1.0,4.865030910990654,779924.8004389387,24.756601604147615,1.0453094731666959,6,0.8618913444465998
"(3, 6, 1, 1, 1, 1, 11, 1)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,621052.6315789474,0.0,4.756659373949986,765556.6524094203,24.07357803503195,1.0213170509642693,6,0.8339145866267612
"(3, 6, 1, 1, 1, 1, 11, 2)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,621052.6315789474,1.0,4.857830716096129,778952.4338359367,24.710179393321326,1.0437124870391814,6,0.8600228644033759
"(3, 6, 1, 1, 1, 1, 12, 1)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,663157.8947368421,0.0,4.756659373949986,765556.6524094203,24.07357803503195,1.0213170509642693,6,0.8339145866267612
"(3, 6, 1, 1, 1, 1, 12, 2)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,663157.8947368421,1.0,4.8515485563436895,778104.7841062631,24.66973355588479,1.0423190893573002,6,0.858393725230736
"(3, 6, 1, 1, 1, 1, 13, 1)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,705263.1578947369,0.0,4.756659373949986,765556.6524094203,24.07357803503195,1.0213170509642693,6,0.8339145866267612
"(3, 6, 1, 1, 1, 1, 13, 2)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,705263.1578947369,1.0,4.846019395366172,777359.3077599644,24.634180047730574,1.0410926903091946,6,0.8569607200261575
"(3, 6, 1, 1, 1, 1, 14, 1)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,747368.4210526316,0.0,4.756659373949986,765556.6524094203,24.07357803503195,1.0213170509642693,6,0.8339145866267612
"(3, 6, 1, 1, 1, 1, 14, 2)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,747368.4210526316,1.0,4.841115519553376,776698.5857657846,24.60268205042329,1.040004972833561,6,0.8556904517331387
"(3, 6, 1, 1, 1, 1, 15, 1)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,789473.6842105263,0.0,4.756659373949986,765556.6524094203,24.07357803503195,1.0213170509642693,6,0.8339145866267612
"(3, 6, 1, 1, 1, 1, 15, 2)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,789473.6842105263,1.0,4.836736525685392,776108.9398778169,24.574583453316144,1.039033667068779,6,0.8545566886899172
"(3, 6, 1, 1, 1, 1, 16, 1)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,831578.947368421,0.0,4.756659373949986,765556.6524094203,24.07357803503195,1.0213170509642693,6,0.8339145866267612
"(3, 6, 1, 1, 1, 1, 16, 2)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,831578.947368421,1.0,4.832802417444823,775579.4850697219,24.549361297823904,1.0381610327759259,6,0.8535385341174171
"(3, 6, 1, 1, 1, 1, 17, 1)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,873684.2105263158,0.0,4.756659373949986,765556.6524094203,24.07357803503195,1.0213170509642693,6,0.8339145866267612
"(3, 6, 1, 1, 1, 1, 17, 2)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,873684.2105263158,1.0,4.829248696568737,775101.4578546417,24.526595983060886,1.0373727704090292,6,0.8526191819359834
"(3, 6, 1, 1, 1, 1, 18, 1)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,915789.4736842106,0.0,4.756659373949986,765556.6524094203,24.07357803503195,1.0213170509642693,6,0.8339145866267612
"(3, 6, 1, 1, 1, 1, 18, 2)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,915789.4736842106,1.0,4.826022694262719,774667.702341248,24.505944746691092,1.036657188414097,6,0.8517848888033845
"(3, 6, 1, 1, 1, 1, 19, 1)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,957894.7368421053,0.0,4.756659373949986,765556.6524094203,24.07357803503195,1.0213170509642693,6,0.8339145866267612
"(3, 6, 1, 1, 1, 1, 19, 2)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,957894.7368421053,1.0,4.823081118543059,774272.3504540552,24.48712664238699,1.036004696737789,6,0.851024398783149
"(3, 6, 1, 1, 1, 1, 20, 1)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,1.0e6,0.0,4.756659373949986,765556.6524094203,24.07357803503195,1.0213170509642693,6,0.8339145866267612
"(3, 6, 1, 1, 1, 1, 20, 2)",fuselage,2.3662105263157893,10.1,1.0,2,0.3,1.0e6,1.0,4.820077763720489,773889.2652459147,24.4689147097338,1.0353439874464263,6,0.8502483382647903
"(3, 7, 1, 1, 1, 1, 1, 1)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,200000.0,0.0,4.834632967133137,773773.9114628949,24.463206094625797,1.0371819570921172,7,0.8539958961779786
"(3, 7, 1, 1, 1, 1, 1, 2)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,200000.0,1.0,4.923205553868609,785406.8965603762,25.018978110568636,1.0567564536781318,7,0.8770185288248905
"(3, 7, 1, 1, 1, 1, 2, 1)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,242105.26315789475,0.0,4.834632967133137,773773.9114628949,24.463206094625797,1.0371819570921172,7,0.8539958961779786
"(3, 7, 1, 1, 1, 1, 2, 2)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,242105.26315789475,1.0,4.869605337972191,778393.9220342358,24.68350445225588,1.0449223926930487,7,0.8630619514274177
"(3, 7, 1, 1, 1, 1, 3, 1)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,284210.5263157895,0.0,4.834632967133137,773773.9114628949,24.463206094625797,1.0371819570921172,7,0.8539958961779786
"(3, 7, 1, 1, 1, 1, 3, 2)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,284210.5263157895,1.0,4.83319590321674,773584.0946115688,24.454167727733456,1.0368637717532758,7,0.8536240385888252
"(3, 7, 1, 1, 1, 1, 4, 1)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,326315.7894736842,0.0,4.834632967133137,773773.9114628949,24.463206094625797,1.0371819570921172,7,0.8539958961779786
"(3, 7, 1, 1, 1, 1, 4, 2)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,326315.7894736842,1.0,4.806435513349109,770051.6402821031,24.286151175167248,1.0309375630006439,7,0.8467095209693992
"(3, 7, 1, 1, 1, 1, 5, 1)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,368421.05263157893,0.0,4.834632967133137,773773.9114628949,24.463206094625797,1.0371819570921172,7,0.8539958961779786
"(3, 7, 1, 1, 1, 1, 5, 2)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,368421.05263157893,1.0,4.785899525299141,767344.8654158021,24.157645978213917,1.0263886091879015,7,0.8414161003579761
"(3, 7, 1, 1, 1, 1, 6, 1)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,410526.3157894737,0.0,4.834632967133137,773773.9114628949,24.463206094625797,1.0371819570921172,7,0.8539958961779786
"(3, 7, 1, 1, 1, 1, 6, 2)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,410526.3157894737,1.0,4.7696282829242564,765203.6533831335,24.056138923218107,1.0227839134653782,7,0.8372299064772086
"(3, 7, 1, 1, 1, 1, 7, 1)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,452631.5789473684,0.0,4.834632967133137,773773.9114628949,24.463206094625797,1.0371819570921172,7,0.8539958961779786
"(3, 7, 1, 1, 1, 1, 7, 2)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,452631.5789473684,1.0,4.756414623606581,763467.2832747733,23.973920609756007,1.019856372052424,7,0.8338355162554864
"(3, 7, 1, 1, 1, 1, 8, 1)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,494736.84210526315,0.0,4.834632967133137,773773.9114628949,24.463206094625797,1.0371819570921172,7,0.8539958961779786
"(3, 7, 1, 1, 1, 1, 8, 2)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,494736.84210526315,1.0,4.745469438576343,762030.7852856311,23.905966794243014,1.0174313136914055,7,0.8310273806923099
"(3, 7, 1, 1, 1, 1, 9, 1)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,536842.1052631579,0.0,4.834632967133137,773773.9114628949,24.463206094625797,1.0371819570921172,7,0.8539958961779786
"(3, 7, 1, 1, 1, 1, 9, 2)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,536842.1052631579,1.0,4.736254055777234,760822.605062151,23.848859778848997,1.0153894450346097,7,0.8286655105022261
"(3, 7, 1, 1, 1, 1, 10, 1)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,578947.3684210526,0.0,4.834632967133137,773773.9114628949,24.463206094625797,1.0371819570921172,7,0.8539958961779786
"(3, 7, 1, 1, 1, 1, 10, 2)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,578947.3684210526,1.0,4.7283881695777525,759792.307948321,23.80019362137024,1.013646555047895,7,0.8266513000025617
"(3, 7, 1, 1, 1, 1, 11, 1)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,621052.6315789474,0.0,4.834632967133137,773773.9114628949,24.463206094625797,1.0371819570921172,7,0.8539958961779786
"(3, 7, 1, 1, 1, 1, 11, 2)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,621052.6315789474,1.0,4.721595396223265,758903.2950121141,23.75822556606608,1.0121414228693473,7,0.8249132130858983
"(3, 7, 1, 1, 1, 1, 12, 1)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,663157.8947368421,0.0,4.834632967133137,773773.9114628949,24.463206094625797,1.0371819570921172,7,0.8539958961779786
"(3, 7, 1, 1, 1, 1, 12, 2)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,663157.8947368421,1.0,4.715670049707377,758128.3632552538,23.721661546058577,1.0108284820088695,7,0.8233980845130088
"(3, 7, 1, 1, 1, 1, 13, 1)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,705263.1578947369,0.0,4.834632967133137,773773.9114628949,24.463206094625797,1.0371819570921172,7,0.8539958961779786
"(3, 7, 1, 1, 1, 1, 13, 2)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,705263.1578947369,1.0,4.710455904300626,757446.8784296144,23.689520973809884,1.009673126130853,7,0.8220655949561821
"(3, 7, 1, 1, 1, 1, 14, 1)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,747368.4210526316,0.0,4.834632967133137,773773.9114628949,24.463206094625797,1.0371819570921172,7,0.8539958961779786
"(3, 7, 1, 1, 1, 1, 14, 2)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,747368.4210526316,1.0,4.70583205611106,756842.8813592041,23.661046116385894,1.0086485521267667,7,0.8208845459633018
"(3, 7, 1, 1, 1, 1, 15, 1)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,789473.6842105263,0.0,4.834632967133137,773773.9114628949,24.463206094625797,1.0371819570921172,7,0.8539958961779786
"(3, 7, 1, 1, 1, 1, 15, 2)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,789473.6842105263,1.0,4.701703674129549,756303.8809928539,23.63564433861739,1.007733768275795,7,0.8198305433356522
"(3, 7, 1, 1, 1, 1, 16, 1)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,831578.947368421,0.0,4.834632967133137,773773.9114628949,24.463206094625797,1.0371819570921172,7,0.8539958961779786
"(3, 7, 1, 1, 1, 1, 16, 2)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,831578.947368421,1.0,4.697995137699014,755819.9169956158,23.61284342664813,1.006912014401618,7,0.8188841196627766
"(3, 7, 1, 1, 1, 1, 17, 1)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,873684.2105263158,0.0,4.834632967133137,773773.9114628949,24.463206094625797,1.0371819570921172,7,0.8539958961779786
"(3, 7, 1, 1, 1, 1, 17, 2)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,873684.2105263158,1.0,4.694645504747014,755382.9700999863,23.592263120538824,1.0061697903701001,7,0.8180296031902722
"(3, 7, 1, 1, 1, 1, 18, 1)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,915789.4736842106,0.0,4.834632967133137,773773.9114628949,24.463206094625797,1.0371819570921172,7,0.8539958961779786
"(3, 7, 1, 1, 1, 1, 18, 2)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,915789.4736842106,1.0,4.691604980825586,754986.4893851136,23.57359384353471,1.0054960430837356,7,0.8172541833926811
"(3, 7, 1, 1, 1, 1, 19, 1)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,957894.7368421053,0.0,4.834632967133137,773773.9114628949,24.463206094625797,1.0371819570921172,7,0.8539958961779786
"(3, 7, 1, 1, 1, 1, 19, 2)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,957894.7368421053,1.0,4.688832791063962,754625.1303034594,23.55658229207247,1.0048817711443272,7,0.8165474372001668
"(3, 7, 1, 1, 1, 1, 20, 1)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,1.0e6,0.0,4.834632967133137,773773.9114628949,24.463206094625797,1.0371819570921172,7,0.8539958961779786
"(3, 7, 1, 1, 1, 1, 20, 2)",fuselage,2.4330526315789474,10.1,1.0,2,0.3,1.0e6,1.0,4.68629483651182,754294.4067178536,23.541016260396233,1.0043193981669747,7,0.8159005816783012
"(3, 8, 1, 1, 1, 1, 1, 1)",fuselage,2.499894736842105,10.1,1.0,2,0.3,200000.0,0.0,4.916254290520898,782596.2832100911,24.883635086447956,1.0538011303332215,7,0.8751890689356384
"(3, 8, 1, 1, 1, 1, 1, 2)",fuselage,2.499894736842105,10.1,1.0,2,0.3,200000.0,1.0,4.988594357246325,792145.7623675108,25.342510499002657,1.0697927314218996,7,0.8941311020967687
"(3, 8, 1, 1, 1, 1, 2, 1)",fuselage,2.499894736842105,10.1,1.0,2,0.3,242105.26315789475,0.0,4.916254290520898,782596.2832100911,24.883635086447956,1.0538011303332215,7,0.8751890689356384
"(3, 8, 1, 1, 1, 1, 2, 2)",fuselage,2.499894736842105,10.1,1.0,2,0.3,242105.26315789475,1.0,4.938471293226359,785529.4929083437,25.02431515556772,1.0587150750112955,7,0.8809920813836333
"(3, 8, 1, 1, 1, 1, 3, 1)",fuselage,2.499894736842105,10.1,1.0,2,0.3,284210.5263157895,0.0,4.916254290520898,782596.2832100911,24.883635086447956,1.0538011303332215,7,0.8751890689356384
"(3, 8, 1, 1, 1, 1, 3, 2)",fuselage,2.499894736842105,10.1,1.0,2,0.3,284210.5263157895,1.0,4.903691921578731,780939.0539889669,24.8042593716021,1.0510219573336965,7,0.8719135048878395
"(3, 8, 1, 1, 1, 1, 4, 1)",fuselage,2.499894736842105,10.1,1.0,2,0.3,326315.7894736842,0.0,4.916254290520898,782596.2832100911,24.883635086447956,1.0538011303332215,7,0.8751890689356384
"(3, 8, 1, 1, 1, 1, 4, 2)",fuselage,2.499894736842105,10.1,1.0,2,0.3,326315.7894736842,1.0,4.8780550265639135,777561.5225057717,24.642726972306725,1.0453493411463315,7,0.8652416523238793
"(3, 8, 1, 1, 1, 1, 5, 1)",fuselage,2.499894736842105,10.1,1.0,2,0.3,368421.05263157893,0.0,4.916254290520898,782596.2832100911,24.883635086447956,1.0538011303332215,7,0.8751890689356384
"(3, 8, 1, 1, 1, 1, 5, 2)",fuselage,2.499894736842105,10.1,1.0,2,0.3,368421.05263157893,1.0,4.8583517562211656,774970.8180277962,24.519044683871783,1.040989058464936,7,0.8601257185929008
"(3, 8, 1, 1, 1, 1, 6, 1)",fuselage,2.499894736842105,10.1,1.0,2,0.3,410526.3157894737,0.0,4.916254290520898,782596.2832100911,24.883635086447956,1.0538011303332215,7,0.8751890689356384
"(3, 8, 1, 1, 1, 1, 6, 2)",fuselage,2.499894736842105,10.1,1.0,2,0.3,410526.3157894737,1.0,4.8427308889595455,772920.3716590044,24.421289943020575,1.0375319380181105,7,0.8560770121256709
"(3, 8, 1, 1, 1, 1, 7, 1)",fuselage,2.499894736842105,10.1,1.0,2,0.3,452631.5789473684,0.0,4.916254290520898,782596.2832100911,24.883635086447956,1.0538011303332215,7,0.8751890689356384
"(3, 8, 1, 1, 1, 1, 7, 2)",fuselage,2.499894736842105,10.1,1.0,2,0.3,452631.5789473684,1.0,4.830040977028758,771257.0470337957,24.342079274460893,1.0347233569426866,7,0.8527926985863054
"(3, 8, 1, 1, 1, 1, 8, 1)",fuselage,2.499894736842105,10.1,1.0,2,0.3,494736.84210526315,0.0,4.916254290520898,782596.2832100911,24.883635086447956,1.0538011303332215,7,0.8751890689356384
"(3, 8, 1, 1, 1, 1, 8, 2)",fuselage,2.499894736842105,10.1,1.0,2,0.3,494736.84210526315,1.0,4.819527095153838,769880.6257467545,24.27659094942635,1.0323963223391315,7,0.8500747824887754
"(3, 8, 1, 1, 1, 1, 9, 1)",fuselage,2.499894736842105,10.1,1.0,2,0.3,536842.1052631579,0.0,4.707364484244361,755302.0035822508,23.586287061152394,1.0075986892176145,7,0.821262255451735
"(3, 8, 1, 1, 1, 1, 9, 2)",fuselage,2.499894736842105,10.1,1.0,2,0.3,536842.1052631579,1.0,4.810673346462187,768722.7517611275,24.22154303565361,1.0304366904770528,7,0.8477882920560528
"(3, 8, 1, 1, 1, 1, 10, 1)",fuselage,2.499894736842105,10.1,1.0,2,0.3,578947.3684210526,0.0,4.916254290520898,782596.2832100911,24.883635086447956,1.0538011303332215,7,0.8751890689356384
"(3, 8, 1, 1, 1, 1, 10, 2)",fuselage,2.499894736842105,10.1,1.0,2,0.3,578947.3684210526,1.0,4.803115102683399,767735.1901854888,24.174622466086362,1.0287637774037575,7,0.8458380030815962
"(3, 8, 1, 1, 1, 1, 11, 1)",fuselage,2.499894736842105,10.1,1.0,2,0.3,621052.6315789474,0.0,4.707364484244361,755302.0035822508,23.586287061152394,1.0075986892176145,7,0.821262255451735
"(3, 8, 1, 1, 1, 1, 11, 2)",fuselage,2.499894736842105,10.1,1.0,2,0.3,621052.6315789474,1.0,4.7965874514208195,766882.9682058292,24.134154829072273,1.0273190685253877,7,0.8441548638502888
"(3, 8, 1, 1, 1, 1, 12, 1)",fuselage,2.499894736842105,10.1,1.0,2,0.3,663157.8947368421,0.0,4.707364484244361,755302.0035822508,23.586287061152394,1.0075986892176145,7,0.821262255451735
"(3, 8, 1, 1, 1, 1, 12, 2)",fuselage,2.499894736842105,10.1,1.0,2,0.3,663157.8947368421,1.0,4.790895275126241,766140.5261932806,24.098916221953488,1.0260609106313145,7,0.8426880639971798
"(3, 8, 1, 1, 1, 1, 13, 1)",fuselage,2.499894736842105,10.1,1.0,2,0.3,705263.1578947369,0.0,4.707364484244361,755302.0035822508,23.586287061152394,1.0075986892176145,7,0.821262255451735
"(3, 8, 1, 1, 1, 1, 13, 2)",fuselage,2.499894736842105,10.1,1.0,2,0.3,705263.1578947369,1.0,4.785885948541547,765487.5463160808,24.06793682794493,1.024953685540717,7,0.8413979361526766
"(3, 8, 1, 1, 1, 1, 14, 1)",fuselage,2.499894736842105,10.1,1.0,2,0.3,747368.4210526316,0.0,4.707364484244361,755302.0035822508,23.586287061152394,1.0075986892176145,7,0.821262255451735
"(3, 8, 1, 1, 1, 1, 14, 2)",fuselage,2.499894736842105,10.1,1.0,2,0.3,747368.4210526316,1.0,4.781443585587815,764908.790857455,24.04048906694985,1.0239717931326096,7,0.8402544063482612
"(3, 8, 1, 1, 1, 1, 15, 1)",fuselage,2.499894736842105,10.1,1.0,2,0.3,789473.6842105263,0.0,4.707364484244361,755302.0035822508,23.586287061152394,1.0075986892176145,7,0.821262255451735
"(3, 8, 1, 1, 1, 1, 15, 2)",fuselage,2.499894736842105,10.1,1.0,2,0.3,789473.6842105263,1.0,4.777476972886653,764392.2610376712,24.016000511517774,1.023095045502667,7,0.8392337651903264
"(3, 8, 1, 1, 1, 1, 16, 1)",fuselage,2.499894736842105,10.1,1.0,2,0.3,831578.947368421,0.0,4.707364484244361,755302.0035822508,23.586287061152394,1.0075986892176145,7,0.821262255451735
"(3, 8, 1, 1, 1, 1, 16, 2)",fuselage,2.499894736842105,10.1,1.0,2,0.3,831578.947368421,1.0,4.773913543580947,763928.4293400369,23.994016897210358,1.0223074029915418,7,0.8383172012529828
"(3, 8, 1, 1, 1, 1, 17, 1)",fuselage,2.499894736842105,10.1,1.0,2,0.3,873684.2105263158,0.0,4.707364484244361,755302.0035822508,23.586287061152394,1.0075986892176145,7,0.821262255451735
"(3, 8, 1, 1, 1, 1, 17, 2)",fuselage,2.499894736842105,10.1,1.0,2,0.3,873684.2105263158,1.0,4.77069490259972,763509.6483611079,23.974173771359865,1.0215959873575275,7,0.8374896356576633
"(3, 8, 1, 1, 1, 1, 18, 1)",fuselage,2.499894736842105,10.1,1.0,2,0.3,915789.4736842106,0.0,4.707364484244361,755302.0035822508,23.586287061152394,1.0075986892176145,7,0.821262255451735
"(3, 8, 1, 1, 1, 1, 18, 2)",fuselage,2.499894736842105,10.1,1.0,2,0.3,915789.4736842106,1.0,4.767773241465809,763129.6414836587,23.956172243313304,1.020950210503109,7,0.8367386595579028
"(3, 8, 1, 1, 1, 1, 19, 1)",fuselage,2.499894736842105,10.1,1.0,2,0.3,957894.7368421053,0.0,4.707364484244361,755302.0035822508,23.586287061152394,1.0075986892176145,7,0.821262255451735
"(3, 8, 1, 1, 1, 1, 19, 2)",fuselage,2.499894736842105,10.1,1.0,2,0.3,957894.7368421053,1.0,4.7651093066038905,762783.2712497738,23.93976774121336,1.020361406244041,7,0.8360541353995388
"(3, 8, 1, 1, 1, 1, 20, 1)",fuselage,2.499894736842105,10.1,1.0,2,0.3,1.0e6,0.0,4.707364484244361,755302.0035822508,23.586287061152394,1.0075986892176145,7,0.821262255451735
"(3, 8, 1, 1, 1, 1, 20, 2)",fuselage,2.499894736842105,10.1,1.0,2,0.3,1.0e6,1.0,4.762670366141968,762466.2449822944,23.924756035630757,1.0198223226206427,7,0.8354275734697233
"(3, 9, 1, 1, 1, 1, 1, 1)",fuselage,2.566736842105263,10.1,1.0,2,0.3,200000.0,0.0,5.001339953097454,791988.9400621804,25.33368223572787,1.0711357945795603,7,0.8974676967140738
"(3, 9, 1, 1, 1, 1, 1, 2)",fuselage,2.566736842105263,10.1,1.0,2,0.3,200000.0,1.0,5.0594795774204435,799665.6328361332,25.704790895386832,1.0839791669948773,7,0.9128084997677395
"(3, 9, 1, 1, 1, 1, 2, 1)",fuselage,2.566736842105263,10.1,1.0,2,0.3,242105.26315789475,0.0,5.001339953097454,791988.9400621804,25.33368223572787,1.0711357945795603,7,0.8974676967140738
"(3, 9, 1, 1, 1, 1, 2, 2)",fuselage,2.566736842105263,10.1,1.0,2,0.3,242105.26315789475,1.0,5.011595692965677,793341.889110409,25.398968050713158,1.0734020867989718,7,0.9001674594948199
"(3, 9, 1, 1, 1, 1, 3, 1)",fuselage,2.566736842105263,10.1,1.0,2,0.3,284210.5263157895,0.0,5.001339953097454,791988.9400621804,25.33368223572787,1.0711357945795603,7,0.8974676967140738
