index,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,Vspec,fcs_fuselage_location,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span
"(1, 1, 6, 5, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.8552631578947368,2,0.2,200000.0,0.0,4.794324414803278,764647.5355707636,21.271789943720268,1.0175731424241945,7,0.3460087737491969,7.832055451056359,25.14600000000001,4.811236117239834,33.76306047185849
"(1, 1, 6, 6, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.881578947368421,2,0.2,200000.0,0.0,4.773000848503627,757009.3681432519,21.782929143099437,1.0134755230129862,7,0.34374157451440296,7.796044638452879,25.14600000000001,4.787275615468648,33.594916599779985
"(1, 1, 6, 7, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.9078947368421053,2,0.2,200000.0,0.0,4.7599539984875765,750592.9831533387,22.31893726382638,1.0113936783935296,7,0.34235123686173835,7.765677218610751,25.14600000000001,4.767070055962796,33.45312319973892
"(1, 1, 6, 8, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.9342105263157895,2,0.2,200000.0,0.0,4.7569407923044835,745408.730711353,22.8864899295598,1.0116809189760116,7,0.34201847190876783,7.741081722759751,25.14600000000001,4.750704959501625,33.33828041755526
"(1, 1, 6, 9, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.9605263157894737,2,0.2,200000.0,0.0,4.7657744095863155,741485.0056041845,23.49301362183173,1.014703730683641,7,0.34293268580977315,7.722460165522804,25.14600000000001,4.738314740484045,33.25133151216874
"(1, 1, 6, 10, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.9868421052631579,2,0.2,200000.0,0.0,4.78760127879436,738824.3185172048,24.144745245495976,1.0207215718343905,7,0.3452178228236366,7.7098760525917,25.14600000000001,4.729941653669964,33.192573008210275
"(1, 1, 6, 11, 1, 1, 1, 1)",wing,2.54,9.157894736842104,1.013157894736842,2,0.2,200000.0,0.0,4.822773724738236,737382.4043952761,24.84555904630605,1.0297976178276556,7,0.34892004594457304,7.703151832914798,25.14600000000001,4.725467561978328,33.16117587353213
"(1, 1, 6, 12, 1, 1, 1, 1)",wing,2.54,9.157894736842104,1.0394736842105263,2,0.2,200000.0,0.0,4.871842303905974,737148.615956555,25.600787039923244,1.0420928585544962,7,0.35411280892353264,7.702254990829169,25.14600000000001,4.724870830473883,33.15698828402725
"(1, 1, 7, 1, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.75,2,0.2,200000.0,0.0,4.959624850458005,841337.1413046585,19.314169947418137,1.0557877319972613,7,0.3638094876392302,8.441488958634105,25.14600000000001,5.216734676756545,36.608664398291545
"(1, 1, 7, 2, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.7763157894736842,2,0.2,200000.0,0.0,4.897424260972157,823733.8572935611,19.678124716689993,1.0421581339523769,7,0.3571129535390218,8.35942038717176,25.14600000000001,5.16212874010261,36.22546484282534
"(1, 1, 7, 3, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.8026315789473685,2,0.2,200000.0,0.0,4.844987934764085,808698.0409357324,20.070256340039865,1.0307469031636718,7,0.35149942834267084,8.28861965873187,25.14600000000001,5.1150200842145885,35.89487778396203
"(1, 1, 7, 4, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.8289473684210527,2,0.2,200000.0,0.0,4.800890308177925,795754.8048363504,20.48606350807826,1.0212707072978995,7,0.3468007251828566,8.227141226845061,25.14600000000001,5.0741142015194765,35.607818958031416
"(1, 1, 7, 5, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.8552631578947368,2,0.2,200000.0,0.0,4.764851872878174,784611.7804366318,20.92504598789627,1.0137117136215,7,0.3429746649288327,8.173817296840861,25.14600000000001,5.038634076886331,35.358835627272505
"(1, 1, 7, 6, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.881578947368421,2,0.2,200000.0,0.0,4.737045676556204,775071.6985062903,21.388499504610508,1.008149209669684,7,0.3400292745474098,8.127877233672637,25.14600000000001,5.00806695314405,35.144329495747726
"(1, 1, 7, 7, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.9078947368421053,2,0.2,200000.0,0.0,4.7184161847575385,767029.5435410917,21.880158298813917,1.0047965134350054,7,0.3380554007238484,8.088955437425117,25.14600000000001,4.982169571205039,34.962593482140626
"(1, 1, 7, 8, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.9342105263157895,2,0.2,200000.0,0.0,4.710569687771155,760450.9397600547,22.405971846574,1.003978066389411,7,0.33721495873207696,8.057001768243536,25.14600000000001,4.96090856953169,34.81339347039783
