index,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,l_fcs,thetafloor,fcs_fuselage_location,has_strut,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span
"(1, 9, 8, 10, 2, 17, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,4,0.7416666666666667,0.0,0.0,0.0,false,5.622683256601445,858183.2620128383,28.519582525376396,1.200091885846586,7,13.231380683631105,8.64734991429337,28.956000000000014,9.707907017420181,37.56988286829589
"(1, 9, 8, 10, 2, 18, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,4,0.7777777777777778,0.0,0.0,0.0,false,5.836482388239779,883905.2011487517,29.794368595342586,1.2447056944604988,7,18.683013163105553,8.766653843229014,28.956000000000014,9.965430887571676,38.12694401507711
"(1, 9, 8, 10, 2, 19, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,4,0.8138888888888889,0.0,0.0,0.0,false,6.167295955321615,924873.508488121,31.862459787747973,1.3137251733770237,7,28.08843921553401,8.953130559946018,28.956000000000014,10.342094010443674,38.997652419981414
"(1, 9, 8, 10, 2, 20, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,4,0.85,0.0,0.0,0.0,false,6.746661475425054,999773.4925020196,35.760400029821525,1.4345854389347275,7,46.92403882427032,9.283651439873568,28.956000000000014,10.956478421110216,40.54094057528515
"(1, 9, 8, 10, 3, 1, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,6,0.2,0.0,0.0,0.0,false,4.942114026270777,779046.6448130412,24.71305550181045,1.0582034604121706,7,0.20869662771966224,8.268584685896387,28.956000000000014,8.539208645095057,35.80132927266796
"(1, 9, 8, 10, 3, 2, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,6,0.2361111111111111,0.0,0.0,0.0,false,4.951030723069664,779965.2061780323,24.75618038492523,1.0600596261498079,7,0.2989553068207533,8.27309134695761,28.956000000000014,8.55165210390989,35.8223720480511
"(1, 9, 8, 10, 3, 3, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,6,0.2722222222222222,0.0,0.0,0.0,false,4.961845607645587,781081.3343879916,24.808613641542742,1.0623109344628467,7,0.410575221284872,8.278563679612567,28.956000000000014,8.566650014668808,35.847923795856346
"(1, 9, 8, 10, 3, 4, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,6,0.3,0.0,0.0,0.0,false,4.971599295227399,782089.8271374351,24.85602149631349,1.064341336423266,7,0.5132319573151081,8.283504858811204,28.956000000000014,8.580089919030641,35.870995449702114
"(1, 9, 8, 10, 3, 5, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,6,0.30833333333333335,0.0,0.0,0.0,false,4.974789660114043,782420.0828344356,24.871552772639973,1.0650054670041846,7,0.5472151024910299,8.285122264601819,28.956000000000014,8.584468643328806,35.87854753899683
"(1, 9, 8, 10, 3, 6, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,6,0.34444444444444444,0.0,0.0,0.0,false,4.990158825401586,784013.6782959057,24.946540871849912,1.0682048270360165,7,0.7136834872877007,8.292921919171606,28.956000000000014,8.605445679654714,35.91496615955614
"(1, 9, 8, 10, 3, 7, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,6,0.38055555555555554,0.0,0.0,0.0,false,5.008333068100589,785903.6853697485,25.03557228114779,1.0719881045070525,7,0.9163320077429571,8.302161882730044,28.956000000000014,8.630009710330839,35.95810995827258
"(1, 9, 8, 10, 3, 8, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,6,0.4166666666666667,0.0,0.0,0.0,false,5.029803396282679,788144.0952244877,25.141243874976972,1.0764574989817919,7,1.1636298493167168,8.313100300321876,28.956000000000014,8.658707486357232,36.00918428165857
"(1, 9, 8, 10, 3, 9, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,6,0.4527777777777778,0.0,0.0,0.0,false,5.055210853232692,790805.8133083702,25.26697571588839,1.0817464320505965,7,1.4670193662270161,8.3260751797277,28.956000000000014,8.692242725392676,36.06976737616048
"(1, 9, 8, 10, 3, 10, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,6,0.4888888888888889,0.0,0.0,0.0,false,5.0854039917940455,793983.3256945249,25.417340288967793,1.0880315039980233,7,1.842220890261566,8.341535376063838,28.956000000000014,8.731532458743883,36.1419550633331
"(1, 9, 8, 10, 3, 11, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,6,0.525,0.0,0.0,0.0,false,5.121525785939108,797804.8671832196,25.59856725181445,1.095550572461871,7,2.311278743250557,8.360087596138237,28.956000000000014,8.77779087978501,36.22858021543146
"(1, 9, 8, 10, 3, 12, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,6,0.5611111111111111,0.0,0.0,0.0,false,5.165149100121162,802448.4249476055,25.81934257674412,1.1046309343373855,7,2.905875967177342,8.382569914735285,28.956000000000014,8.83265780055403,36.33355602211028
"(1, 9, 8, 10, 3, 13, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,6,0.5972222222222222,0.0,0.0,0.0,false,5.218495515923733,808167.8715629585,26.092122571599482,1.1157348388252055,7,3.6729146780824102,8.410170940365402,28.956000000000014,8.898402324679829,36.46243240637543
"(1, 9, 8, 10, 3, 14, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,6,0.6333333333333333,0.0,0.0,0.0,false,5.2848043766713,815337.5982781328,26.435396491936107,1.1295363397922609,7,4.684348953948482,8.444631581000655,28.956000000000014,8.978259499002634,36.62333812140384
"(1, 9, 8, 10, 3, 15, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,6,0.6694444444444444,0.0,0.0,0.0,false,5.368987183232941,824532.733653031,26.87779371832132,1.1470571284994688,7,6.0554878177890705,8.488603846957105,28.956000000000014,9.077014261365013,36.82865609474135
"(1, 9, 8, 10, 3, 16, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,6,0.7055555555555556,0.0,0.0,0.0,false,5.47886564314724,836683.4594920073,27.466080056102257,1.1699237213821265,7,7.981443051173896,8.546332282613525,28.956000000000014,9.202079836547234,37.09820521064682
"(1, 9, 8, 10, 3, 17, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,6,0.7416666666666667,0.0,0.0,0.0,false,5.627711532538077,853397.9448074043,28.28214455328039,1.2008961230782502,7,10.816160330595636,8.625057251769789,28.956000000000014,9.365651035834349,37.465792615267496
"(1, 9, 8, 10, 3, 18, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,6,0.7777777777777778,0.0,0.0,0.0,false,5.840042836336574,877716.9611215331,29.483473443662106,1.245076542151192,7,15.263979259822444,8.738226339398299,28.956000000000014,9.589466817466779,37.994208588630194
"(1, 9, 8, 10, 3, 19, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,6,0.8138888888888889,0.0,0.0,0.0,false,6.166990590122727,916167.070599275,31.416231412647694,1.3130954320140824,7,22.92120975934809,8.91398681090485,28.956000000000014,9.916941586787217,38.814880050917594
"(1, 9, 8, 10, 3, 20, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,6,0.85,0.0,0.0,0.0,false,6.734793649821697,985634.5378193678,35.009551098849364,1.431215891498998,7,38.18520275811961,9.222396150721524,28.956000000000014,10.450416507161345,40.254923660956536
"(1, 9, 8, 10, 4, 1, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,8,0.2,0.0,0.0,0.0,false,4.946803254536993,778255.3467642626,24.674959783950186,1.0596882656369018,7,0.18113216083995884,8.264717103632195,28.956000000000014,8.412512222225956,35.78327052279624
"(1, 9, 8, 10, 4, 2, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,8,0.2361111111111111,0.0,0.0,0.0,false,4.955806428699121,779162.2873376325,24.717516210108244,1.0615628219489814,7,0.25947566471740663,8.269169480550621,28.956000000000014,8.423781363780282,35.804059831364775
"(1, 9, 8, 10, 4, 3, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,8,0.2722222222222222,0.0,0.0,0.0,false,4.96672520839741,780264.0397561925,24.769245911634375,1.0638362173949054,7,0.3563652301842152,8.274574685368464,28.956000000000014,8.43736721636895,35.829298141798276
